S,G,D,base_cost,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,max_compositionality,asymptotic_cost,max_cost,bespoke_cost,comp_cost
6,13,200,100,49,1,100,0,150,99.5,49,0.09615384140614487,0.09615384140614487,5.989848198721245,5.989848198721245,7.572242197772317,49.000005634691284
7,13,200,100,49,1,100,0,150,99.5,49,0.15433314267676307,0.15433314267676307,8.348887106529547,8.348887106529547,10.970424266196165,49.00000563469333
8,13,200,100,49,1,100,0,150,99.5,49,0.22323526302313348,0.22323526302313348,11.319812460891344,11.319812460891344,14.480284052358073,49.0000056348186
9,13,200,100,49,1,100,0,150,99.5,49,0.3023644112824176,0.3023644112824176,14.965675237228096,14.965675237228096,17.9649286277895,49.00000563766149
10,13,200,100,49,1,100,0,150,99.5,49,0.39092307092311745,0.39092307092311745,19.204488807591012,19.204488807591012,21.343792910264582,49.000005670319425
11,13,200,100,49,1,100,0,150,99.5,49,0.4881098271212545,0.4881098271212545,23.931468312485165,23.931468312485165,24.573181227949092,49.00000590061333
12,13,200,100,49,1,100,0,150,99.5,49,0.5932100215137008,0.5932100215137008,29.071005834098628,29.071005834098628,27.632486286740765,49.00000703292316
13,13,200,100,49,1,100,0,150,99.5,49,0.705602562270338,0.705602562270338,34.57551857849623,34.57551857849623,30.515143909955654,49.00001126938256
1,14,200,100,49,1,100,0,150,99.5,49,0.0,0.0,3.656481039060466e-5,3.656481039060466e-5,3.656481039060466e-5,49.000018465229246
2,14,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.06936598590996379,0.06936598590996379,0.06936598590996379,49.000018465229246
3,14,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.8070738284536527,0.8070738284536527,0.8070738284536527,49.000018465229246
4,14,200,100,49,1,100,0,150,99.5,49,0.021892764447456026,0.021892764447456026,2.634759420428403,2.634759420428403,2.7222781515000904,49.000018465229246
5,14,200,100,49,1,100,0,150,99.5,49,0.065996050872687,0.065996050872687,4.7842886413283106,4.7842886413283106,5.626134944044248,49.000018465229246
6,14,200,100,49,1,100,0,150,99.5,49,0.12177905911870977,0.12177905911870977,7.1201374006013305,7.1201374006013305,9.115096332517215,49.00001846522925
7,14,200,100,49,1,100,0,150,99.5,49,0.19014336503662121,0.19014336503662121,9.963369423239529,9.963369423239529,12.85676526479882,49.0000184652313
8,14,200,100,49,1,100,0,150,99.5,49,0.27077186155629185,0.27077186155629185,13.549254704488144,13.549254704488144,16.63379034621093,49.00001846535657
9,14,200,100,49,1,100,0,150,99.5,49,0.3627198527811133,0.3627198527811133,17.871516916992242,17.871516916992242,20.31859052043634,49.00001846819946
10,14,200,100,49,1,100,0,150,99.5,49,0.464955314375148,0.464955314375148,22.811109325320224,22.811109325320224,23.84256169957396,49.000018500857394
11,14,200,100,49,1,100,0,150,99.5,49,0.5765515763867114,0.5765515763867114,28.25794731331227,28.25794731331227,27.173275766769255,49.00001873115129
12,14,200,100,49,1,100,0,150,99.5,49,0.6967108110716385,0.6967108110716385,34.1403207127936,34.1403207127936,30.29966900981971,49.00001986346113
13,14,200,100,49,1,100,0,150,99.5,49,0.8247479716114298,0.8247479716114298,40.412953004643654,40.412953004643654,33.22288759490433,49.00002409992052
14,14,200,100,49,1,100,0,150,99.5,49,0.9600715076739413,0.9600715076739413,47.043569152504176,47.043569152504176,35.95075382429047,49.00003693045849
