S,G,D,base_cost,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,gen,cost,compositionality
3,8,27,100,49,1,100,0,150,99.5,49,92,40.57413050814828,0.7786234546562942
3,8,27,100,49,1,100,0,150,99.5,49,93,40.574165264857896,0.7786242821162793
3,8,27,100,49,1,100,0,150,99.5,49,94,40.574196003413,0.7786250139148568
3,8,27,100,49,1,100,0,150,99.5,49,95,40.574223188365835,0.7786256611118474
3,8,27,100,49,1,100,0,150,99.5,49,96,40.57424723055562,0.7786262334882803
3,8,27,100,49,1,100,0,150,99.5,49,97,40.57426849331998,0.7786267396942788
3,8,27,100,49,1,100,0,150,99.5,49,98,40.57428729798779,0.7786271873798364
3,8,27,100,49,1,100,0,150,99.5,49,99,40.574303928737024,0.7786275833104721
3,8,27,100,49,1,100,0,150,99.5,49,100,40.57431863689042,0.7786279334695021
3,8,27,100,49,1,100,0,150,99.5,49,101,40.574331644714285,0.7786282431484831
4,8,27,100,49,1,100,0,150,99.5,49,1,4.9e-5,1.0e-6
4,8,27,100,49,1,100,0,150,99.5,49,2,42.43424556719559,4.0654575928594375e-6
4,8,27,100,49,1,100,0,150,99.5,49,3,42.43429541246895,1.652775421903162e-5
4,8,27,100,49,1,100,0,150,99.5,49,4,42.434497992566136,6.718894623326364e-5
4,8,27,100,49,1,100,0,150,99.5,49,5,42.43532051064301,0.0002730855874834072
4,8,27,100,49,1,100,0,150,99.5,49,6,42.438646849395376,0.0011090786329147324
4,8,27,100,49,1,100,0,150,99.5,49,7,42.45188131683795,0.004490112115733868
4,8,27,100,49,1,100,0,150,99.5,49,8,42.501045865165885,0.017948822491860132
4,8,27,100,49,1,100,0,150,99.5,49,9,42.632401811069066,0.06826026996091682
4,8,27,100,49,1,100,0,150,99.5,49,10,42.44083683182257,0.21769399806060596
4,8,27,100,49,1,100,0,150,99.5,49,11,39.70050777591262,0.45317300456709336
4,8,27,100,49,1,100,0,150,99.5,49,12,38.01626904559763,0.6219505774082241
4,8,27,100,49,1,100,0,150,99.5,49,13,39.869604720508335,0.7245070449187381
4,8,27,100,49,1,100,0,150,99.5,49,14,41.964488490788355,0.7914735256318941
4,8,27,100,49,1,100,0,150,99.5,49,15,43.66111190757108,0.8380337818801933
4,8,27,100,49,1,100,0,150,99.5,49,16,44.980329777231645,0.8718794606126276
4,8,27,100,49,1,100,0,150,99.5,49,17,46.00770803558309,0.8972846517872679
4,8,27,100,49,1,100,0,150,99.5,49,18,46.81564146627083,0.9168136713109563
4,8,27,100,49,1,100,0,150,99.5,49,19,47.45775075331418,0.9321000830329951
4,8,27,100,49,1,100,0,150,99.5,49,20,47.97297929256313,0.9442350109025549
4,8,27,100,49,1,100,0,150,99.5,49,21,48.38981030899799,0.9539755608661988
4,8,27,100,49,1,100,0,150,99.5,49,22,48.72937569968925,0.9618636732116455
4,8,27,100,49,1,100,0,150,99.5,49,23,49.00759976009703,0.9682973783392699
4,8,27,100,49,1,100,0,150,99.5,49,24,49.23666274651584,0.973575350898228
4,8,27,100,49,1,100,0,150,99.5,49,25,49.426008164331364,0.9779257840755171
4,8,27,100,49,1,100,0,150,99.5,49,26,49.58304608781644,0.9815256901099703
4,8,27,100,49,1,100,0,150,99.5,49,27,49.713652368930696,0.9845141548158407
4,8,27,100,49,1,100,0,150,99.5,49,28,49.82252891407396,0.9870016596567829
4,8,27,100,49,1,100,0,150,99.5,49,29,49.91346790518778,0.989076778434473
4,8,27,100,49,1,100,0,150,99.5,49,30,49.98954853236849,0.9908110798562115
4,8,27,100,49,1,100,0,150,99.5,49,31,50.053285552435476,0.9922627779925334
4,8,27,100,49,1,100,0,150,99.5,49,32,50.10674293193756,0.9934794920426128
4,8,27,100,49,1,100,0,150,99.5,49,33,50.15162181425066,0.9945003613528489
4,8,27,100,49,1,100,0,150,99.5,49,34,50.189329345005255,0.9953576861962873
4,8,27,100,49,1,100,0,150,99.5,49,35,50.2210330427328,0.9960782145657134
4,8,27,100,49,1,100,0,150,99.5,49,36,50.24770412254648,0.9966841611508748
4,8,27,100,49,1,100,0,150,99.5,49,37,50.270152283080314,0.9971940211713423
4,8,27,100,49,1,100,0,150,99.5,49,38,50.28905382879751,0.9976232252838129
4,8,27,100,49,1,100,0,150,99.5,49,39,50.3049745404192,0.9979846700962592
4,8,27,100,49,1,100,0,150,99.5,49,40,50.31838837152073,0.9982891504067566
4,8,27,100,49,1,100,0,150,99.5,49,41,50.32969280260122,0.9985457131473454
4,8,27,100,49,1,100,0,150,99.5,49,42,50.339221499973426,0.9987619484812947
4,8,27,100,49,1,100,0,150,99.5,49,43,50.34725478817288,0.9989442301161674
4,8,27,100,49,1,100,0,150,99.5,49,44,50.354028338991846,0.9990979143368848
4,8,27,100,49,1,100,0,150,99.5,49,45,50.359740399021085,0.9992275053095433
4,8,27,100,49,1,100,0,150,99.5,49,46,50.36455781451381,0.9993367926999845
4,8,27,100,49,1,100,0,150,99.5,49,47,50.36862106297693,0.999428966477886
4,8,27,100,49,1,100,0,150,99.5,49,48,50.3720484618653,0.9995067128554694
4,8,27,100,49,1,100,0,150,99.5,49,49,50.374939693685995,0.999572294579927
4,8,27,100,49,1,100,0,150,99.5,49,50,50.37737876191525,0.9996276182161213
4,8,27,100,49,1,100,0,150,99.5,49,51,50.37943647203691,0.9996742905879976
4,8,27,100,49,1,100,0,150,99.5,49,52,50.38117251570829,0.999713666168696
4,8,27,100,49,1,100,0,150,99.5,49,53,50.382637222760145,0.9997468869016082
4,8,27,100,49,1,100,0,150,99.5,49,54,50.38387303484125,0.9997749156831927
4,8,27,100,49,1,100,0,150,99.5,49,55,50.384915745553386,0.9997985645319957
4,8,27,100,49,1,100,0,150,99.5,49,56,50.38579554452049,0.9998185182983061
4,8,27,100,49,1,100,0,150,99.5,49,57,50.38653789670514,0.99983535462831
4,8,27,100,49,1,100,0,150,99.5,49,58,50.38716428319491,0.9998495607800794
4,8,27,100,49,1,100,0,150,99.5,49,59,50.38769282544311,0.999861547791851
4,8,27,100,49,1,100,0,150,99.5,49,60,50.388138811413455,0.999871662422343
4,8,27,100,49,1,100,0,150,99.5,49,61,50.38851513912528,0.999880197215493
4,8,27,100,49,1,100,0,150,99.5,49,62,50.38883269062441,0.9998873989856895
4,8,27,100,49,1,100,0,150,99.5,49,63,50.3891006473342,0.9998934759724055
4,8,27,100,49,1,100,0,150,99.5,49,64,50.38932675600482,0.9998986038736281
4,8,27,100,49,1,100,0,150,99.5,49,65,50.389517553020745,0.9999029309343135
4,8,27,100,49,1,100,0,150,99.5,49,66,50.38967855360148,0.9999065822382439
4,8,27,100,49,1,100,0,150,99.5,49,67,50.389814411400806,0.9999096633282609
4,8,27,100,49,1,100,0,150,99.5,49,68,50.38992905314335,0.999912263260166
4,8,27,100,49,1,100,0,150,99.5,49,69,50.39002579220824,0.999914457179016
4,8,27,100,49,1,100,0,150,99.5,49,70,50.390107424455735,0.9999163084926057
4,8,27,100,49,1,100,0,150,99.5,49,71,50.39017630907547,0.9999178707051842
4,8,27,100,49,1,100,0,150,99.5,49,72,50.390234436799616,0.9999191889645697
4,8,27,100,49,1,100,0,150,99.5,49,73,50.390283487456955,0.9999203013674902
4,8,27,100,49,1,100,0,150,99.5,49,74,50.39032487853429,0.9999212400609597
4,8,27,100,49,1,100,0,150,99.5,49,75,50.390359806151224,0.9999220321715752
4,8,27,100,49,1,100,0,150,99.5,49,76,50.39038927963381,0.999922700589634
4,8,27,100,49,1,100,0,150,99.5,49,77,50.39041415068763,0.999923264630763
4,8,27,100,49,1,100,0,150,99.5,49,78,50.39043513801395,0.999923740594196
4,8,27,100,49,1,100,0,150,99.5,49,79,50.39045284808113,0.9999241422338521
4,8,27,100,49,1,100,0,150,99.5,49,80,50.390467792651755,0.9999244811558353
4,8,27,100,49,1,100,0,150,99.5,49,81,50.39048040357238,0.9999247671538524
4,8,27,100,49,1,100,0,150,99.5,49,82,50.390491045253555,0.9999250084922447
4,8,27,100,49,1,100,0,150,99.5,49,83,50.390500025200616,0.9999252121448173
4,8,27,100,49,1,100,0,150,99.5,49,84,50.39050760290016,0.9999253839963718
4,8,27,100,49,1,100,0,150,99.5,49,85,50.39051399731851,0.9999255290127635
4,8,27,100,49,1,100,0,150,99.5,49,86,50.390519393229276,0.9999256513844033
4,8,27,100,49,1,100,0,150,99.5,49,87,50.390523946552875,0.9999257546473495
4,8,27,100,49,1,100,0,150,99.5,49,88,50.39052778886209,0.9999258417854896
4,8,27,100,49,1,100,0,150,99.5,49,89,50.39053103118402,0.9999259153167638
4,8,27,100,49,1,100,0,150,99.5,49,90,50.39053376720852,0.9999259773659265
4,8,27,100,49,1,100,0,150,99.5,49,91,50.39053607599542,0.9999260297259438
4,8,27,100,49,1,100,0,150,99.5,49,92,50.39053802425914,0.9999260739098046
4,8,27,100,49,1,100,0,150,99.5,49,93,50.390539668296356,0.9999261111942386
4,8,27,100,49,1,100,0,150,99.5,49,94,50.39054105561289,0.999926142656611
4,8,27,100,49,1,100,0,150,99.5,49,95,50.39054222629636,0.9999261692060522
4,8,27,100,49,1,100,0,150,99.5,49,96,50.39054321417463,0.99992619160973
4,8,27,100,49,1,100,0,150,99.5,49,97,50.390544047793185,0.9999262105150165
4,8,27,100,49,1,100,0,150,99.5,49,98,50.3905447512401,0.9999262264681945
4,8,27,100,49,1,100,0,150,99.5,49,99,50.39054534484201,0.9999262399302434
4,8,27,100,49,1,100,0,150,99.5,49,100,50.39054584575147,0.9999262512901593
4,8,27,100,49,1,100,0,150,99.5,49,101,50.39054626844266,0.9999262608761958
5,8,27,100,49,1,100,0,150,99.5,49,1,4.9e-5,1.0e-6
5,8,27,100,49,1,100,0,150,99.5,49,2,50.480628647852946,4.193760060893885e-6
5,8,27,100,49,1,100,0,150,99.5,49,3,50.48067719551655,1.7587436214533224e-5
5,8,27,100,49,1,100,0,150,99.5,49,4,50.48088071957132,7.375340957748282e-5
5,8,27,100,49,1,100,0,150,99.5,49,5,50.48173295466476,0.0003092291067279548
5,8,27,100,49,1,100,0,150,99.5,49,6,50.485284231174106,0.001295501247635438
5,8,27,100,49,1,100,0,150,99.5,49,7,50.499779194326784,0.005409649735328526
5,8,27,100,49,1,100,0,150,99.5,49,8,50.55376511254889,0.022282956832903884
5,8,27,100,49,1,100,0,150,99.5,49,9,50.6742574782703,0.08686197888196692
5,8,27,100,49,1,100,0,150,99.5,49,10,50.04712481909286,0.27767363470587686
5,8,27,100,49,1,100,0,150,99.5,49,11,45.26282003820205,0.5555634309773577
5,8,27,100,49,1,100,0,150,99.5,49,12,42.71074677885945,0.7345131732515087
5,8,27,100,49,1,100,0,150,99.5,49,13,44.525241321355395,0.8344793320255519
5,8,27,100,49,1,100,0,150,99.5,49,14,46.3874109702992,0.8937215234418602
5,8,27,100,49,1,100,0,150,99.5,49,15,47.722199874187154,0.9304876110169028
5,8,27,100,49,1,100,0,150,99.5,49,16,48.62819004758289,0.9539879494855648
5,8,27,100,49,1,100,0,150,99.5,49,17,49.23665417552299,0.9692952956732669
5,8,27,100,49,1,100,0,150,99.5,49,18,49.64489658364843,0.97938899631493
5,8,27,100,49,1,100,0,150,99.5,49,19,49.91912815690278,0.9860986689485058
5,8,27,100,49,1,100,0,150,99.5,49,20,50.10360644795024,0.9905827504303603
5,8,27,100,49,1,100,0,150,99.5,49,21,50.22785864046651,0.9935901715782379
5,8,27,100,49,1,100,0,150,99.5,49,22,50.31162401597364,0.9956120374936298
5,8,27,100,49,1,100,0,150,99.5,49,23,50.36813260268306,0.9969735049453239
5,8,27,100,49,1,100,0,150,99.5,49,24,50.40627146023769,0.9978912691517801
5,8,27,100,49,1,100,0,150,99.5,49,25,50.43202053967543,0.9985103836237977
5,8,27,100,49,1,100,0,150,99.5,49,26,50.449408649671284,0.9989282369856611
5,8,27,100,49,1,100,0,150,99.5,49,27,50.46115245997979,0.9992103483933679
5,8,27,100,49,1,100,0,150,99.5,49,28,50.46908496872514,0.9994008569431244
5,8,27,100,49,1,100,0,150,99.5,49,29,50.47444346032724,0.9995295259186716
5,8,27,100,49,1,100,0,150,99.5,49,30,50.478063348828435,0.9996164374665313
5,8,27,100,49,1,100,0,150,99.5,49,31,50.480508815844075,0.9996751473241734
5,8,27,100,49,1,100,0,150,99.5,49,32,50.4821609217393,0.9997148084253605
5,8,27,100,49,1,100,0,150,99.5,49,33,50.48327706604186,0.9997416020922397
5,8,27,100,49,1,100,0,150,99.5,49,34,50.48403112818029,0.9997597033501612
5,8,27,100,49,1,100,0,150,99.5,49,35,50.484540572642565,0.9997719323682347
5,8,27,100,49,1,100,0,150,99.5,49,36,50.484884754941206,0.999780194243314
5,8,27,100,49,1,100,0,150,99.5,49,37,50.48511728631101,0.999785775969184
5,8,27,100,49,1,100,0,150,99.5,49,38,50.48527438605263,0.9997895470019267
5,8,27,100,49,1,100,0,150,99.5,49,39,50.48538052383294,0.9997920947319225
5,8,27,100,49,1,100,0,150,99.5,49,40,50.48545223139251,0.9997938159954791
5,8,27,100,49,1,100,0,150,99.5,49,41,50.48550067764206,0.9997949788943244
5,8,27,100,49,1,100,0,150,99.5,49,42,50.48553340836287,0.9997957645584171
5,8,27,100,49,1,100,0,150,99.5,49,43,50.485555521537904,0.9997962953599161
5,8,27,100,49,1,100,0,150,99.5,49,44,50.48557046140467,0.9997966539741798
5,8,27,100,49,1,100,0,150,99.5,49,45,50.485580554918954,0.9997968962572682
5,8,27,100,49,1,100,0,150,99.5,49,46,50.485587374192626,0.9997970599459785
5,8,27,100,49,1,100,0,150,99.5,49,47,50.48559198135867,0.9997971705356095
5,8,27,100,49,1,100,0,150,99.5,49,48,50.485595094003905,0.9997972452510097
5,8,27,100,49,1,100,0,150,99.5,49,49,50.485597196936716,0.9997972957294435
5,8,27,100,49,1,100,0,150,99.5,49,50,50.485598617698216,0.9997973298331543
5,8,27,100,49,1,100,0,150,99.5,49,51,50.48559957757827,0.9997973528739466
5,8,27,100,49,1,100,0,150,99.5,49,52,50.485600226082425,0.9997973684405261
5,8,27,100,49,1,100,0,150,99.5,49,53,50.48560066421803,0.9997973789574561
5,8,27,100,49,1,100,0,150,99.5,49,54,50.48560096022664,0.9997973860627944
5,8,27,100,49,1,100,0,150,99.5,49,55,50.485601160212894,0.999797390863229
5,8,27,100,49,1,100,0,150,99.5,49,56,50.48560129532554,0.999797394106449
5,8,27,100,49,1,100,0,150,99.5,49,57,50.485601386608934,0.9997973962975994
5,8,27,100,49,1,100,0,150,99.5,49,58,50.48560144828087,0.9997973977779617
5,8,27,100,49,1,100,0,150,99.5,49,59,50.48560148994702,0.9997973987781086
5,8,27,100,49,1,100,0,150,99.5,49,60,50.48560151809707,0.9997973994538174
5,8,27,100,49,1,100,0,150,99.5,49,61,50.48560153711551,0.9997973999103327
5,8,27,100,49,1,100,0,150,99.5,49,62,50.48560154996454,0.9997974002187586
5,8,27,100,49,1,100,0,150,99.5,49,63,50.48560155864547,0.9997974004271342
5,8,27,100,49,1,100,0,150,99.5,49,64,50.485601564510404,0.9997974005679149
5,8,27,100,49,1,100,0,150,99.5,49,65,50.4856015684728,0.9997974006630275
5,8,27,100,49,1,100,0,150,99.5,49,66,50.485601571149815,0.9997974007272863
5,8,27,100,49,1,100,0,150,99.5,49,67,50.48560157295845,0.9997974007707003
5,8,27,100,49,1,100,0,150,99.5,49,68,50.48560157418037,0.9997974008000312
5,8,27,100,49,1,100,0,150,99.5,49,69,50.48560157500592,0.9997974008198475
5,8,27,100,49,1,100,0,150,99.5,49,70,50.48560157556368,0.9997974008332355
5,8,27,100,49,1,100,0,150,99.5,49,71,50.48560157594049,0.9997974008422809
5,8,27,100,49,1,100,0,150,99.5,49,72,50.48560157619508,0.9997974008483919
5,8,27,100,49,1,100,0,150,99.5,49,73,50.485601576367095,0.9997974008525207
5,8,27,100,49,1,100,0,150,99.5,49,74,50.48560157648328,0.9997974008553099
5,8,27,100,49,1,100,0,150,99.5,49,75,50.48560157656179,0.9997974008571943
5,8,27,100,49,1,100,0,150,99.5,49,76,50.48560157661483,0.9997974008584675
5,8,27,100,49,1,100,0,150,99.5,49,77,50.48560157665066,0.9997974008593274
5,8,27,100,49,1,100,0,150,99.5,49,78,50.48560157667489,0.9997974008599089
5,8,27,100,49,1,100,0,150,99.5,49,79,50.485601576691224,0.9997974008603012
5,8,27,100,49,1,100,0,150,99.5,49,80,50.48560157670228,0.9997974008605666
5,8,27,100,49,1,100,0,150,99.5,49,81,50.485601576709755,0.999797400860746
5,8,27,100,49,1,100,0,150,99.5,49,82,50.4856015767148,0.9997974008608671
5,8,27,100,49,1,100,0,150,99.5,49,83,50.48560157671822,0.999797400860949
5,8,27,100,49,1,100,0,150,99.5,49,84,50.48560157672051,0.9997974008610042
5,8,27,100,49,1,100,0,150,99.5,49,85,50.485601576722054,0.9997974008610412
5,8,27,100,49,1,100,0,150,99.5,49,86,50.48560157672311,0.9997974008610666
5,8,27,100,49,1,100,0,150,99.5,49,87,50.48560157672383,0.9997974008610837
5,8,27,100,49,1,100,0,150,99.5,49,88,50.48560157672429,0.9997974008610949
5,8,27,100,49,1,100,0,150,99.5,49,89,50.48560157672461,0.9997974008611026
5,8,27,100,49,1,100,0,150,99.5,49,90,50.485601576724825,0.9997974008611078
5,8,27,100,49,1,100,0,150,99.5,49,91,50.48560157672497,0.9997974008611112
5,8,27,100,49,1,100,0,150,99.5,49,92,50.48560157672508,0.9997974008611137
5,8,27,100,49,1,100,0,150,99.5,49,93,50.48560157672514,0.9997974008611152
5,8,27,100,49,1,100,0,150,99.5,49,94,50.485601576725195,0.9997974008611166
5,8,27,100,49,1,100,0,150,99.5,49,95,50.48560157672522,0.9997974008611173
5,8,27,100,49,1,100,0,150,99.5,49,96,50.485601576725244,0.9997974008611178
5,8,27,100,49,1,100,0,150,99.5,49,97,50.485601576725266,0.9997974008611182
5,8,27,100,49,1,100,0,150,99.5,49,98,50.48560157672527,0.9997974008611185
5,8,27,100,49,1,100,0,150,99.5,49,99,50.48560157672529,0.9997974008611188
5,8,27,100,49,1,100,0,150,99.5,49,100,50.485601576725294,0.999797400861119
5,8,27,100,49,1,100,0,150,99.5,49,101,50.48560157672529,0.9997974008611189
6,8,27,100,49,1,100,0,150,99.5,49,1,4.9e-5,1.0e-6
6,8,27,100,49,1,100,0,150,99.5,49,2,56.64073265882638,4.229964205065967e-6
6,8,27,100,49,1,100,0,150,99.5,49,3,56.64077784555955,1.7892421340977452e-5
6,8,27,100,49,1,100,0,150,99.5,49,4,56.640968910456046,7.568041208277588e-5
6,8,27,100,49,1,100,0,150,99.5,49,5,56.64177578793339,0.00032005270724792497
6,8,27,100,49,1,100,0,150,99.5,49,6,56.6451652323887,0.0013524982034923017
6,8,27,100,49,1,100,0,150,99.5,49,7,56.65908251689659,0.005697562175765916
6,8,27,100,49,1,100,0,150,99.5,49,8,56.71064511824602,0.02368782970462668
6,8,27,100,49,1,100,0,150,99.5,49,9,56.81251194455602,0.09333126850132581
6,8,27,100,49,1,100,0,150,99.5,49,10,55.963170492198245,0.3022308334693288
6,8,27,100,49,1,100,0,150,99.5,49,11,49.842855051425204,0.608641860793534
6,8,27,100,49,1,100,0,150,99.5,49,12,45.87826756097352,0.7957579185013296
6,8,27,100,49,1,100,0,150,99.5,49,13,47.184022652339856,0.8900189434561535
6,8,27,100,49,1,100,0,150,99.5,49,14,48.595481934264555,0.9394062081644681
6,8,27,100,49,1,100,0,150,99.5,49,15,49.49496227775025,0.9661248039664139
6,8,27,100,49,1,100,0,150,99.5,49,16,50.02258249476191,0.9808487705613766
6,8,27,100,49,1,100,0,150,99.5,49,17,50.32497212484886,0.9890470393012291
6,8,27,100,49,1,100,0,150,99.5,49,18,50.49681953834414,0.9936382860425191
6,8,27,100,49,1,100,0,150,99.5,49,19,50.59412798446595,0.9962178624764715
6,8,27,100,49,1,100,0,150,99.5,49,20,50.64913430741738,0.997669836083397
6,8,27,100,49,1,100,0,150,99.5,49,21,50.68020102114899,0.9984879529715536
6,8,27,100,49,1,100,0,150,99.5,49,22,50.697738879393064,0.998949189325576
6,8,27,100,49,1,100,0,150,99.5,49,23,50.70763689292157,0.9992093091981185
6,8,27,100,49,1,100,0,150,99.5,49,24,50.71322235152721,0.9993560339982707
6,8,27,100,49,1,100,0,150,99.5,49,25,50.71637398552926,0.9994388050823537
6,8,27,100,49,1,100,0,150,99.5,49,26,50.7181522393041,0.9994855010323628
6,8,27,100,49,1,100,0,150,99.5,49,27,50.71915556291639,0.999511845786409
6,8,27,100,49,1,100,0,150,99.5,49,28,50.71972164879379,0.9995267091528005
6,8,27,100,49,1,100,0,150,99.5,49,29,50.72004103799087,0.9995350949583921
6,8,27,100,49,1,100,0,150,99.5,49,30,50.7202212385841,0.9995398261983529
6,8,27,100,49,1,100,0,150,99.5,49,31,50.72032290818851,0.9995424955550797
6,8,27,100,49,1,100,0,150,99.5,49,32,50.72038027034157,0.9995440016039938
6,8,27,100,49,1,100,0,150,99.5,49,33,50.72041263413434,0.9995448513164834
6,8,27,100,49,1,100,0,150,99.5,49,34,50.720430893815326,0.9995453307243847
6,8,27,100,49,1,100,0,150,99.5,49,35,50.72044119594119,0.9995456012064795
6,8,27,100,49,1,100,0,150,99.5,49,36,50.72044700840758,0.9995457538125949
6,8,27,100,49,1,100,0,150,99.5,49,37,50.720450287804816,0.9995458399130411
6,8,27,100,49,1,100,0,150,99.5,49,38,50.72045213804273,0.9995458884909586
6,8,27,100,49,1,100,0,150,99.5,49,39,50.72045318194806,0.9995459158986463
6,8,27,100,49,1,100,0,150,99.5,49,40,50.720453770920045,0.9995459313620789
6,8,27,100,49,1,100,0,150,99.5,49,41,50.72045410321839,0.9995459400865563
6,8,27,100,49,1,100,0,150,99.5,49,42,50.7204542907013,0.9995459450089115
6,8,27,100,49,1,100,0,150,99.5,49,43,50.72045439647926,0.999545947786107
6,8,27,100,49,1,100,0,150,99.5,49,44,50.720454456159246,0.9995459493530021
6,8,27,100,49,1,100,0,150,99.5,49,45,50.720454489830736,0.9995459502370455
6,8,27,100,49,1,100,0,150,99.5,49,46,50.72045450882822,0.9995459507358233
6,8,27,100,49,1,100,0,150,99.5,49,47,50.72045451954658,0.9995459510172336
6,8,27,100,49,1,100,0,150,99.5,49,48,50.720454525593915,0.999545951176006
6,8,27,100,49,1,100,0,150,99.5,49,49,50.72045452900581,0.9995459512655853
6,8,27,100,49,1,100,0,150,99.5,49,50,50.7204545309308,0.9995459513161258
6,8,27,100,49,1,100,0,150,99.5,49,51,50.72045453201688,0.9995459513446409
6,8,27,100,49,1,100,0,150,99.5,49,52,50.72045453262967,0.9995459513607293
6,8,27,100,49,1,100,0,150,99.5,49,53,50.72045453297539,0.9995459513698063
6,8,27,100,49,1,100,0,150,99.5,49,54,50.72045453317045,0.9995459513749275
6,8,27,100,49,1,100,0,150,99.5,49,55,50.72045453328051,0.9995459513778171
6,8,27,100,49,1,100,0,150,99.5,49,56,50.72045453334261,0.9995459513794475
6,8,27,100,49,1,100,0,150,99.5,49,57,50.72045453337762,0.999545951380367
6,8,27,100,49,1,100,0,150,99.5,49,58,50.72045453339738,0.9995459513808858
6,8,27,100,49,1,100,0,150,99.5,49,59,50.72045453340853,0.9995459513811784
6,8,27,100,49,1,100,0,150,99.5,49,60,50.720454533414824,0.9995459513813435
6,8,27,100,49,1,100,0,150,99.5,49,61,50.72045453341837,0.9995459513814366
6,8,27,100,49,1,100,0,150,99.5,49,62,50.720454533420366,0.9995459513814893
6,8,27,100,49,1,100,0,150,99.5,49,63,50.7204545334215,0.999545951381519
6,8,27,100,49,1,100,0,150,99.5,49,64,50.72045453342215,0.9995459513815359
6,8,27,100,49,1,100,0,150,99.5,49,65,50.7204545334225,0.9995459513815452
6,8,27,100,49,1,100,0,150,99.5,49,66,50.72045453342272,0.9995459513815508
6,8,27,100,49,1,100,0,150,99.5,49,67,50.720454533422824,0.9995459513815538
6,8,27,100,49,1,100,0,150,99.5,49,68,50.7204545334229,0.9995459513815557
6,8,27,100,49,1,100,0,150,99.5,49,69,50.72045453342292,0.9995459513815562
6,8,27,100,49,1,100,0,150,99.5,49,70,50.720454533422945,0.9995459513815569
6,8,27,100,49,1,100,0,150,99.5,49,71,50.720454533422966,0.9995459513815573
6,8,27,100,49,1,100,0,150,99.5,49,72,50.72045453342297,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,73,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,74,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,75,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,76,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,77,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,78,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,79,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,80,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,81,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,82,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,83,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,84,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,85,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,86,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,87,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,88,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,89,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,90,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,91,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,92,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,93,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,94,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,95,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,96,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,97,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,98,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,99,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,100,50.72045453342298,0.9995459513815577
6,8,27,100,49,1,100,0,150,99.5,49,101,50.72045453342298,0.9995459513815577
7,8,27,100,49,1,100,0,150,99.5,49,1,4.9e-5,1.0e-6
7,8,27,100,49,1,100,0,150,99.5,49,2,61.477468759244466,4.22516589637624e-6
7,8,27,100,49,1,100,0,150,99.5,49,3,61.47751012167942,1.785186354737067e-5
7,8,27,100,49,1,100,0,150,99.5,49,4,61.47768481543853,7.542347990682478e-5
7,8,27,100,49,1,100,0,150,99.5,49,5,61.47842168045946,0.00031860945496588406
7,8,27,100,49,1,100,0,150,99.5,49,6,61.48151283364682,0.0013449658557094007
7,8,27,100,49,1,100,0,150,99.5,49,7,61.49417903442997,0.005661099162064458
7,8,27,100,49,1,100,0,150,99.5,49,8,61.540833767205754,0.023539358376427337
7,8,27,100,49,1,100,0,150,99.5,49,9,61.628063829060245,0.09311732727757104
7,8,27,100,49,1,100,0,150,99.5,49,10,60.74428499691853,0.3064109987503648
7,8,27,100,49,1,100,0,150,99.5,49,11,53.96581143929002,0.6335170477203387
