S,G,D,base_cost,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,max_compositionality,asymptotic_cost,max_cost,bespoke_cost,comp_cost,asymptotic_advantage
1,100,20,100,20,16,100,0,136,78.0,20,1.0,1.0,67.4386023806394,67.4386023806394,81.79069375972307,67.4386023806394,0.14352091379083676
1,100,100,100,20,16,100,0,136,78.0,20,0.9999999905165426,0.9999999905165426,41.22987560417815,41.22987560417815,36.603234127322914,41.22987579384729,-0.04626641476855234
1,100,200,100,20,16,100,0,136,78.0,20,0.20101086570808638,0.20101086570808638,11.79103845592355,11.79103845592355,13.397967485796169,27.77082114176178,0.01606929029872619
1,100,2,100,22,16,100,0,138,80.0,22,1.0,1.0,78.84579999999998,78.84579999999998,98.00999999999998,78.84579999999998,0.19164199999999995
1,100,20,100,22,16,100,0,138,80.0,22,1.0,1.0,69.43860238063938,69.43860238063938,81.79069375972307,69.43860238063938,0.12352091379083689
1,100,100,100,22,16,100,0,138,80.0,22,0.9999999905165426,0.9999999905165426,43.22987558521123,43.22987558521123,36.603234127322914,43.22987579384729,-0.06626641457888319
1,100,200,100,22,16,100,0,138,80.0,22,0.20101086570808638,0.20101086570808638,12.193060187339723,12.193060187339723,13.397967485796169,29.77082114176178,0.012049072984564457
1,100,2,100,24,16,100,0,140,82.0,24,1.0,1.0,80.84579999999997,80.84579999999997,98.00999999999998,80.84579999999997,0.17164200000000007
1,100,20,100,24,16,100,0,140,82.0,24,1.0,1.0,71.43860238063938,71.43860238063938,81.79069375972307,71.43860238063938,0.10352091379083689
1,100,100,100,24,16,100,0,140,82.0,24,0.9999999905165426,0.9999999905165426,45.22987556624432,45.22987556624432,36.603234127322914,45.22987579384729,-0.08626641438921404
1,100,200,100,24,16,100,0,140,82.0,24,0.20101086570808638,0.20101086570808638,12.595081918755898,12.595081918755898,13.397967485796169,31.77082114176178,0.008028855670402705
1,100,2,100,26,16,100,0,142,84.0,26,1.0,1.0,82.84579999999997,82.84579999999997,98.00999999999998,82.84579999999997,0.15164200000000008
1,100,20,100,26,16,100,0,142,84.0,26,1.0,1.0,73.43860238063938,73.43860238063938,81.79069375972307,73.43860238063938,0.08352091379083688
1,100,100,100,26,16,100,0,142,84.0,26,0.9999999905165426,0.9999999905165426,47.2298755472774,47.2298755472774,36.603234127322914,47.229875793847285,-0.10626641419954488
1,100,200,100,26,16,100,0,142,84.0,26,0.20101086570808638,0.20101086570808638,12.997103650172075,12.997103650172075,13.397967485796169,33.77082114176178,0.004008638356240937
1,100,2,100,28,16,100,0,144,86.0,28,1.0,1.0,84.84579999999997,84.84579999999997,98.00999999999998,84.84579999999997,0.1316420000000001
1,100,20,100,28,16,100,0,144,86.0,28,1.0,1.0,75.4386023806394,75.4386023806394,81.79069375972307,75.4386023806394,0.06352091379083674
1,100,100,100,28,16,100,0,144,86.0,28,0.9999999905165426,0.9999999905165426,49.22987552831049,49.22987552831049,36.603234127322914,49.229875793847285,-0.12626641400987573
1,100,200,100,28,16,100,0,144,86.0,28,0.20101086570808638,0.20101086570808638,13.399125381588249,13.399125381588249,13.397967485796169,35.77082114176178,-1.1578957920796996e-5
1,100,2,100,30,16,100,0,146,88.0,30,1.0,1.0,86.84579999999997,86.84579999999997,98.00999999999998,86.84579999999997,0.11164200000000007
1,100,20,100,30,16,100,0,146,88.0,30,1.0,1.0,77.43860238063938,77.43860238063938,81.79069375972307,77.43860238063938,0.04352091379083688
1,100,100,100,30,16,100,0,146,88.0,30,0.9999999905165426,0.9999999905165426,51.22987550934357,51.22987550934357,36.603234127322914,51.22987579384729,-0.14626641382020658
1,100,200,100,30,16,100,0,146,88.0,30,0.20101086570808638,0.20101086570808638,13.801147113004424,13.801147113004424,13.397967485796169,37.77082114176178,-0.004031796272082548
1,100,2,100,32,16,100,0,148,90.0,32,1.0,1.0,88.84579999999997,88.84579999999997,98.00999999999998,88.84579999999997,0.09164200000000008
1,100,20,100,32,16,100,0,148,90.0,32,1.0,1.0,79.43860238063938,79.43860238063938,81.79069375972307,79.43860238063938,0.023520913790836886
1,100,100,100,32,16,100,0,148,90.0,32,0.9999999905165426,0.9999999905165426,53.229875490376656,53.229875490376656,36.603234127322914,53.22987579384729,-0.16626641363053743
1,100,200,100,32,16,100,0,148,90.0,32,0.20101086570808638,0.20101086570808638,14.203168844420599,14.203168844420599,13.397967485796169,39.77082114176178,-0.0080520135862443
1,100,2,100,34,16,100,0,150,92.0,34,1.0,1.0,90.84579999999998,90.84579999999998,98.00999999999998,90.84579999999998,0.07164199999999994
1,100,20,100,34,16,100,0,150,92.0,34,1.0,1.0,81.4386023806394,81.4386023806394,81.79069375972307,81.4386023806394,0.003520913790836744
1,100,100,100,34,16,100,0,150,92.0,34,0.9999999905165426,0.9999999905165426,55.22987547140974,55.22987547140974,36.603234127322914,55.22987579384729,-0.18626641344086828
1,100,200,100,34,16,100,0,150,92.0,34,0.20101086570808638,0.20101086570808638,14.605190575836774,14.605190575836774,13.397967485796169,41.77082114176178,-0.012072230900406052
1,100,2,100,36,16,100,0,152,94.0,36,1.0,1.0,92.84579999999998,92.84579999999998,98.00999999999998,92.84579999999998,0.05164199999999994
1,100,20,100,36,16,100,0,152,94.0,36,1.0,1.0,83.4386023806394,83.4386023806394,81.79069375972307,83.4386023806394,-0.016479086209163257
1,100,100,100,36,16,100,0,152,94.0,36,0.9999999905165426,0.9999999905165426,57.229875452442826,57.229875452442826,36.603234127322914,57.22987579384729,-0.20626641325119913
1,100,200,100,36,16,100,0,152,94.0,36,0.20101086570808638,0.20101086570808638,15.007212307252948,15.007212307252948,13.397967485796169,43.77082114176178,-0.016092448214567786
1,100,2,100,38,16,100,0,154,96.0,38,1.0,1.0,94.84579999999998,94.84579999999998,98.00999999999998,94.84579999999998,0.03164199999999994
1,100,20,100,38,16,100,0,154,96.0,38,1.0,1.0,85.43860238063938,85.43860238063938,81.79069375972307,85.43860238063938,-0.03647908620916311
1,100,100,100,38,16,100,0,154,96.0,38,0.9999999905165426,0.9999999905165426,59.22987543347591,59.22987543347591,36.603234127322914,59.22987579384729,-0.22626641306152998
1,100,200,100,38,16,100,0,154,96.0,38,0.20101086570808638,0.20101086570808638,15.409234038669123,15.409234038669123,13.397967485796169,45.77082114176177,-0.020112665528729538
1,100,2,100,40,16,100,0,156,98.0,40,1.0,1.0,96.84579999999998,96.84579999999998,98.00999999999998,96.84579999999998,0.011641999999999939
1,100,20,100,40,16,100,0,156,98.0,40,1.0,1.0,87.43860238063938,87.43860238063938,81.79069375972307,87.43860238063938,-0.056479086209163115
1,100,100,100,40,16,100,0,156,98.0,40,0.9999999905165426,0.9999999905165426,61.229875414508996,61.229875414508996,36.603234127322914,61.22987579384729,-0.24626641287186082
1,100,200,100,40,16,100,0,156,98.0,40,0.20101086570808638,0.20101086570808638,15.8112557700853,15.8112557700853,13.397967485796169,47.77082114176177,-0.024132882842891307
1,100,2,100,42,16,100,0,158,100.0,42,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,98.84579999999998,0.0
1,100,20,100,42,16,100,0,158,100.0,42,0.494691827022438,0.494691827022438,85.39172503762775,85.39172503762775,81.79069375972307,89.43860238063938,-0.036010312779046816
1,100,100,100,42,16,100,0,158,100.0,42,0.32495172410692696,0.32495172410692696,42.56452737307609,42.56452737307609,36.603234127322914,63.229875793847285,-0.059612932457531756
1,100,200,100,42,16,100,0,158,100.0,42,0.09547798686286064,0.09547798686286064,14.594469767427727,14.594469767427727,13.397967485796169,49.77082114176177,-0.011965022816315578
1,100,2,100,44,16,100,0,160,102.0,44,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,100.84579999999998,0.0
1,100,20,100,44,16,100,0,160,102.0,44,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,91.4386023806394,0.0
1,100,100,100,44,16,100,0,160,102.0,44,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,65.22987579384728,0.0
1,100,200,100,44,16,100,0,160,102.0,44,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,51.77082114176177,0.0
1,100,2,100,46,16,100,0,162,104.0,46,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,102.84579999999998,0.0
1,100,20,100,46,16,100,0,162,104.0,46,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,93.43860238063938,0.0
1,100,100,100,46,16,100,0,162,104.0,46,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,67.22987579384728,0.0
1,100,200,100,46,16,100,0,162,104.0,46,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,53.77082114176177,0.0
1,100,2,100,48,16,100,0,164,106.0,48,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,104.84579999999998,0.0
1,100,20,100,48,16,100,0,164,106.0,48,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,95.43860238063938,0.0
1,100,100,100,48,16,100,0,164,106.0,48,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,69.22987579384728,0.0
1,100,200,100,48,16,100,0,164,106.0,48,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,55.77082114176178,0.0
1,100,2,100,50,16,100,0,166,108.0,50,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,106.84579999999998,0.0
1,100,20,100,50,16,100,0,166,108.0,50,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,97.4386023806394,0.0
1,100,100,100,50,16,100,0,166,108.0,50,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,71.22987579384728,0.0
1,100,200,100,50,16,100,0,166,108.0,50,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,57.77082114176178,0.0
1,100,2,100,52,16,100,0,168,110.0,52,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,108.84579999999998,0.0
1,100,20,100,52,16,100,0,168,110.0,52,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,99.4386023806394,0.0
1,100,100,100,52,16,100,0,168,110.0,52,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,73.22987579384728,0.0
1,100,200,100,52,16,100,0,168,110.0,52,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,59.77082114176178,0.0
1,100,2,100,54,16,100,0,170,112.0,54,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,110.84579999999997,0.0
1,100,20,100,54,16,100,0,170,112.0,54,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,101.43860238063938,0.0
1,100,100,100,54,16,100,0,170,112.0,54,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,75.2298757938473,0.0
1,100,200,100,54,16,100,0,170,112.0,54,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,61.77082114176178,0.0
1,100,2,100,56,16,100,0,172,114.0,56,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,112.84579999999997,0.0
1,100,20,100,56,16,100,0,172,114.0,56,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,103.43860238063938,0.0
1,100,100,100,56,16,100,0,172,114.0,56,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,77.2298757938473,0.0
1,100,200,100,56,16,100,0,172,114.0,56,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,63.77082114176178,0.0
1,100,2,100,58,16,100,0,174,116.0,58,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,114.84579999999997,0.0
1,100,20,100,58,16,100,0,174,116.0,58,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,105.43860238063938,0.0
1,100,100,100,58,16,100,0,174,116.0,58,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,79.2298757938473,0.0
1,100,200,100,58,16,100,0,174,116.0,58,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,65.77082114176177,0.0
1,100,2,100,60,16,100,0,176,118.0,60,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,116.84579999999997,0.0
1,100,20,100,60,16,100,0,176,118.0,60,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,107.4386023806394,0.0
1,100,100,100,60,16,100,0,176,118.0,60,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,81.2298757938473,0.0
1,100,200,100,60,16,100,0,176,118.0,60,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,67.77082114176177,0.0
1,100,2,100,0,18,100,0,118,59.0,0,1.0,1.0,57.82589999999998,57.82589999999998,98.00999999999998,57.82589999999998,0.40184099999999995
1,100,20,100,0,18,100,0,118,59.0,0,1.0,1.0,48.25650931823662,48.25650931823662,81.79069375972307,48.25650931823662,0.33534184441486453
1,100,100,100,0,18,100,0,118,59.0,0,1.0,1.0,21.59590813512052,21.59590813512052,36.603234127322914,21.59590813512052,0.15007325992202392
1,100,200,100,0,18,100,0,118,59.0,0,0.8143409329788176,0.8143409329788176,7.9048008166197725,7.9048008166197725,13.397967485796169,7.90480081661974,0.05493166669176396
1,100,2,100,2,18,100,0,120,61.0,2,1.0,1.0,59.82589999999998,59.82589999999998,98.00999999999998,59.82589999999998,0.38184099999999993
1,100,20,100,2,18,100,0,120,61.0,2,1.0,1.0,50.25650931823661,50.25650931823661,81.79069375972307,50.25650931823661,0.31534184441486457
1,100,100,100,2,18,100,0,120,61.0,2,0.9999999905165426,0.9999999905165426,23.595908116153606,23.595908116153606,36.603234127322914,23.59590813512052,0.13007326011169307
1,100,200,100,2,18,100,0,120,61.0,2,0.20101086570808638,0.20101086570808638,8.306822548035937,8.306822548035937,13.397967485796169,9.90480081661974,0.05091144937760232
1,100,2,100,4,18,100,0,122,63.0,4,1.0,1.0,61.82589999999998,61.82589999999998,98.00999999999998,61.82589999999998,0.3618409999999999
1,100,20,100,4,18,100,0,122,63.0,4,1.0,1.0,52.25650931823662,52.25650931823662,81.79069375972307,52.25650931823662,0.29534184441486455
1,100,100,100,4,18,100,0,122,63.0,4,0.9999999905165426,0.9999999905165426,25.59590809718669,25.59590809718669,36.603234127322914,25.59590813512052,0.11007326030136223
1,100,200,100,4,18,100,0,122,63.0,4,0.20101086570808638,0.20101086570808638,8.708844279452114,8.708844279452114,13.397967485796169,11.90480081661974,0.04689123206344055
1,100,2,100,6,18,100,0,124,65.0,6,1.0,1.0,63.82589999999998,63.82589999999998,98.00999999999998,63.82589999999998,0.34184099999999995
1,100,20,100,6,18,100,0,124,65.0,6,1.0,1.0,54.25650931823661,54.25650931823661,81.79069375972307,54.25650931823661,0.2753418444148646
1,100,100,100,6,18,100,0,124,65.0,6,0.9999999905165426,0.9999999905165426,27.595908078219775,27.595908078219775,36.603234127322914,27.59590813512052,0.09007326049103138
1,100,200,100,6,18,100,0,124,65.0,6,0.20101086570808638,0.20101086570808638,9.110866010868287,9.110866010868287,13.397967485796169,13.90480081661974,0.04287101474927882
1,100,2,100,8,18,100,0,126,67.0,8,1.0,1.0,65.82589999999998,65.82589999999998,98.00999999999998,65.82589999999998,0.321841
1,100,20,100,8,18,100,0,126,67.0,8,1.0,1.0,56.25650931823662,56.25650931823662,81.79069375972307,56.25650931823662,0.2553418444148645
1,100,100,100,8,18,100,0,126,67.0,8,0.9999999905165426,0.9999999905165426,29.59590805925286,29.59590805925286,36.603234127322914,29.595908135120517,0.07007326068070054
1,100,200,100,8,18,100,0,126,67.0,8,0.20101086570808638,0.20101086570808638,9.512887742284462,9.512887742284462,13.397967485796169,15.90480081661974,0.03885079743511707
1,100,2,100,10,18,100,0,128,69.0,10,1.0,1.0,67.82589999999998,67.82589999999998,98.00999999999998,67.82589999999998,0.301841
1,100,20,100,10,18,100,0,128,69.0,10,1.0,1.0,58.25650931823661,58.25650931823661,81.79069375972307,58.25650931823661,0.2353418444148646
1,100,100,100,10,18,100,0,128,69.0,10,0.9999999905165426,0.9999999905165426,31.595908040285945,31.595908040285945,36.603234127322914,31.595908135120517,0.05007326087036969
1,100,200,100,10,18,100,0,128,69.0,10,0.20101086570808638,0.20101086570808638,9.914909473700636,9.914909473700636,13.397967485796169,17.90480081661974,0.03483058012095533
1,100,2,100,12,18,100,0,130,71.0,12,1.0,1.0,69.82589999999998,69.82589999999998,98.00999999999998,69.82589999999998,0.281841
1,100,20,100,12,18,100,0,130,71.0,12,1.0,1.0,60.25650931823662,60.25650931823662,81.79069375972307,60.25650931823662,0.21534184441486454
1,100,100,100,12,18,100,0,130,71.0,12,0.9999999905165426,0.9999999905165426,33.59590802131903,33.59590802131903,36.603234127322914,33.59590813512052,0.030073261060038804
1,100,200,100,12,18,100,0,130,71.0,12,0.20101086570808638,0.20101086570808638,10.316931205116813,10.316931205116813,13.397967485796169,19.90480081661974,0.030810362806793563
1,100,2,100,14,18,100,0,132,73.0,14,1.0,1.0,71.82589999999998,71.82589999999998,98.00999999999998,71.82589999999998,0.261841
1,100,20,100,14,18,100,0,132,73.0,14,1.0,1.0,62.25650931823661,62.25650931823661,81.79069375972307,62.25650931823661,0.1953418444148646
1,100,100,100,14,18,100,0,132,73.0,14,0.9999999905165426,0.9999999905165426,35.59590800235212,35.59590800235212,36.603234127322914,35.595908135120524,0.010073261249707954
1,100,200,100,14,18,100,0,132,73.0,14,0.20101086570808638,0.20101086570808638,10.718952936532988,10.718952936532988,13.397967485796169,21.90480081661974,0.02679014549263181
1,100,2,100,16,18,100,0,134,75.0,16,1.0,1.0,73.82589999999998,73.82589999999998,98.00999999999998,73.82589999999998,0.241841
1,100,20,100,16,18,100,0,134,75.0,16,1.0,1.0,64.25650931823662,64.25650931823662,81.79069375972307,64.25650931823662,0.17534184441486445
1,100,100,100,16,18,100,0,134,75.0,16,0.9999999905165426,0.9999999905165426,37.5959079833852,37.5959079833852,36.603234127322914,37.595908135120524,-0.009926738560622895
1,100,200,100,16,18,100,0,134,75.0,16,0.20101086570808638,0.20101086570808638,11.120974667949161,11.120974667949161,13.397967485796169,23.90480081661974,0.022769928178470077
1,100,2,100,18,18,100,0,136,77.0,18,1.0,1.0,75.82589999999998,75.82589999999998,98.00999999999998,75.82589999999998,0.221841
1,100,20,100,18,18,100,0,136,77.0,18,1.0,1.0,66.25650931823661,66.25650931823661,81.79069375972307,66.25650931823661,0.1553418444148646
1,100,100,100,18,18,100,0,136,77.0,18,0.9999999905165426,0.9999999905165426,39.59590796441829,39.59590796441829,36.603234127322914,39.595908135120524,-0.02992673837095374
1,100,200,100,18,18,100,0,136,77.0,18,0.20101086570808638,0.20101086570808638,11.522996399365336,11.522996399365336,13.397967485796169,25.90480081661974,0.018749710864308326
1,100,2,100,20,18,100,0,138,79.0,20,1.0,1.0,77.82589999999998,77.82589999999998,98.00999999999998,77.82589999999998,0.20184100000000002
1,100,20,100,20,18,100,0,138,79.0,20,1.0,1.0,68.25650931823662,68.25650931823662,81.79069375972307,68.25650931823662,0.13534184441486447
1,100,100,100,20,18,100,0,138,79.0,20,0.9999999905165426,0.9999999905165426,41.59590794545137,41.59590794545137,36.603234127322914,41.595908135120524,-0.04992673818128459
1,100,200,100,20,18,100,0,138,79.0,20,0.20101086570808638,0.20101086570808638,11.925018130781512,11.925018130781512,13.397967485796169,27.90480081661974,0.014729493550146576
1,100,2,100,22,18,100,0,140,81.0,22,1.0,1.0,79.82589999999998,79.82589999999998,98.00999999999998,79.82589999999998,0.181841
1,100,20,100,22,18,100,0,140,81.0,22,1.0,1.0,70.25650931823661,70.25650931823661,81.79069375972307,70.25650931823661,0.1153418444148646
1,100,100,100,22,18,100,0,140,81.0,22,0.9999999905165426,0.9999999905165426,43.59590792648446,43.59590792648446,36.603234127322914,43.59590813512052,-0.06992673799161545
1,100,200,100,22,18,100,0,140,81.0,22,0.20101086570808638,0.20101086570808638,12.327039862197687,12.327039862197687,13.397967485796169,29.90480081661974,0.010709276235984824
1,100,2,100,24,18,100,0,142,83.0,24,1.0,1.0,81.82589999999998,81.82589999999998,98.00999999999998,81.82589999999998,0.161841
1,100,20,100,24,18,100,0,142,83.0,24,1.0,1.0,72.25650931823661,72.25650931823661,81.79069375972307,72.25650931823661,0.0953418444148646
1,100,100,100,24,18,100,0,142,83.0,24,0.9999999905165426,0.9999999905165426,45.59590790751754,45.59590790751754,36.603234127322914,45.59590813512052,-0.0899267378019463
1,100,200,100,24,18,100,0,142,83.0,24,0.20101086570808638,0.20101086570808638,12.72906159361386,12.72906159361386,13.397967485796169,31.90480081661974,0.00668905892182309
1,100,2,100,26,18,100,0,144,85.0,26,1.0,1.0,83.82589999999998,83.82589999999998,98.00999999999998,83.82589999999998,0.141841
1,100,20,100,26,18,100,0,144,85.0,26,1.0,1.0,74.25650931823662,74.25650931823662,81.79069375972307,74.25650931823662,0.07534184441486445
1,100,100,100,26,18,100,0,144,85.0,26,0.9999999905165426,0.9999999905165426,47.59590788855063,47.59590788855063,36.603234127322914,47.59590813512052,-0.10992673761227714
1,100,200,100,26,18,100,0,144,85.0,26,0.20101086570808638,0.20101086570808638,13.131083325030037,13.131083325030037,13.397967485796169,33.90480081661974,0.002668841607661321
1,100,2,100,28,18,100,0,146,87.0,28,1.0,1.0,85.82589999999998,85.82589999999998,98.00999999999998,85.82589999999998,0.121841
1,100,20,100,28,18,100,0,146,87.0,28,1.0,1.0,76.25650931823662,76.25650931823662,81.79069375972307,76.25650931823662,0.055341844414864456
1,100,100,100,28,18,100,0,146,87.0,28,0.9999999905165426,0.9999999905165426,49.59590786958371,49.59590786958371,36.603234127322914,49.59590813512052,-0.129926737422608
1,100,200,100,28,18,100,0,146,87.0,28,0.20101086570808638,0.20101086570808638,13.53310505644621,13.53310505644621,13.397967485796169,35.90480081661974,-0.0013513757065004128
1,100,2,100,30,18,100,0,148,89.0,30,1.0,1.0,87.82589999999998,87.82589999999998,98.00999999999998,87.82589999999998,0.10184100000000001
1,100,20,100,30,18,100,0,148,89.0,30,1.0,1.0,78.25650931823661,78.25650931823661,81.79069375972307,78.25650931823661,0.0353418444148646
1,100,100,100,30,18,100,0,148,89.0,30,0.9999999905165426,0.9999999905165426,51.5959078506168,51.5959078506168,36.603234127322914,51.59590813512052,-0.14992673723293884
1,100,200,100,30,18,100,0,148,89.0,30,0.20101086570808638,0.20101086570808638,13.935126787862385,13.935126787862385,13.397967485796169,37.90480081661974,-0.005371593020662164
1,100,2,100,32,18,100,0,150,91.0,32,1.0,1.0,89.82589999999998,89.82589999999998,98.00999999999998,89.82589999999998,0.08184100000000001
1,100,20,100,32,18,100,0,150,91.0,32,1.0,1.0,80.25650931823661,80.25650931823661,81.79069375972307,80.25650931823661,0.015341844414864596
1,100,100,100,32,18,100,0,150,91.0,32,0.9999999905165426,0.9999999905165426,53.59590783164988,53.59590783164988,36.603234127322914,53.59590813512052,-0.1699267370432697
1,100,200,100,32,18,100,0,150,91.0,32,0.20101086570808638,0.20101086570808638,14.33714851927856,14.33714851927856,13.397967485796169,39.90480081661974,-0.009391810334823916
1,100,2,100,34,18,100,0,152,93.0,34,1.0,1.0,91.82589999999999,91.82589999999999,98.00999999999998,91.82589999999999,0.06184099999999987
1,100,20,100,34,18,100,0,152,93.0,34,1.0,1.0,82.25650931823662,82.25650931823662,81.79069375972307,82.25650931823662,-0.004658155585135546
1,100,100,100,34,18,100,0,152,93.0,34,0.9999999905165426,0.9999999905165426,55.59590781268297,55.59590781268297,36.603234127322914,55.59590813512052,-0.18992673685360054
1,100,200,100,34,18,100,0,152,93.0,34,0.20101086570808638,0.20101086570808638,14.739170250694736,14.739170250694736,13.397967485796169,41.90480081661974,-0.013412027648985667
1,100,2,100,36,18,100,0,154,95.0,36,1.0,1.0,93.82589999999999,93.82589999999999,98.00999999999998,93.82589999999999,0.041840999999999864
1,100,20,100,36,18,100,0,154,95.0,36,1.0,1.0,84.25650931823662,84.25650931823662,81.79069375972307,84.25650931823662,-0.024658155585135545
1,100,100,100,36,18,100,0,154,95.0,36,0.9999999905165426,0.9999999905165426,57.59590779371605,57.59590779371605,36.603234127322914,57.59590813512052,-0.20992673666393138
1,100,200,100,36,18,100,0,154,95.0,36,0.20101086570808638,0.20101086570808638,15.14119198211091,15.14119198211091,13.397967485796169,43.90480081661974,-0.01743224496314742
1,100,2,100,38,18,100,0,156,97.0,38,1.0,1.0,95.82589999999998,95.82589999999998,98.00999999999998,95.82589999999998,0.02184100000000001
1,100,20,100,38,18,100,0,156,97.0,38,1.0,1.0,86.25650931823661,86.25650931823661,81.79069375972307,86.25650931823661,-0.0446581555851354
1,100,100,100,38,18,100,0,156,97.0,38,0.9999999905165426,0.9999999905165426,59.59590777474914,59.59590777474914,36.603234127322914,59.595908135120524,-0.2299267364742623
1,100,200,100,38,18,100,0,156,97.0,38,0.20101086570808638,0.20101086570808638,15.543213713527084,15.543213713527084,13.397967485796169,45.90480081661974,-0.021452462277309153
1,100,2,100,40,18,100,0,158,99.0,40,1.0,1.0,97.82589999999998,97.82589999999998,98.00999999999998,97.82589999999998,0.0018410000000000082
1,100,20,100,40,18,100,0,158,99.0,40,1.0,1.0,88.25650931823661,88.25650931823661,81.79069375972307,88.25650931823661,-0.06465815558513541
1,100,100,100,40,18,100,0,158,99.0,40,0.9999999905165426,0.9999999905165426,61.59590775578223,61.59590775578223,36.603234127322914,61.595908135120524,-0.24992673628459314
1,100,200,100,40,18,100,0,158,99.0,40,0.20101086570808638,0.20101086570808638,15.945235444943261,15.945235444943261,13.397967485796169,47.90480081661974,-0.025472679591470922
1,100,2,100,42,18,100,0,160,101.0,42,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,99.82589999999998,0.0
1,100,20,100,42,18,100,0,160,101.0,42,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,90.25650931823662,0.0
1,100,100,100,42,18,100,0,160,101.0,42,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,63.595908135120524,0.0
1,100,200,100,42,18,100,0,160,101.0,42,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,49.90480081661974,0.0
1,100,2,100,44,18,100,0,162,103.0,44,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,101.82589999999998,0.0
1,100,20,100,44,18,100,0,162,103.0,44,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,92.25650931823662,0.0
1,100,100,100,44,18,100,0,162,103.0,44,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,65.59590813512052,0.0
1,100,200,100,44,18,100,0,162,103.0,44,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,51.90480081661974,0.0
1,100,2,100,46,18,100,0,164,105.0,46,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,103.82589999999998,0.0
1,100,20,100,46,18,100,0,164,105.0,46,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,94.25650931823661,0.0
1,100,100,100,46,18,100,0,164,105.0,46,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,67.59590813512052,0.0
1,100,200,100,46,18,100,0,164,105.0,46,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,53.90480081661974,0.0
1,100,2,100,48,18,100,0,166,107.0,48,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,105.82589999999998,0.0
1,100,20,100,48,18,100,0,166,107.0,48,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,96.25650931823661,0.0
1,100,100,100,48,18,100,0,166,107.0,48,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,69.59590813512052,0.0
1,100,200,100,48,18,100,0,166,107.0,48,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,55.90480081661974,0.0
1,100,2,100,50,18,100,0,168,109.0,50,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,107.82589999999998,0.0
