S,G,D,base_cost,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,max_compositionality,asymptotic_cost,max_cost,bespoke_cost,comp_cost
14,10,20,100,40,6,100,0,146,93.0,40,0.9630058318384379,0.9630058318384379,57.954262638568395,57.954262638568395,86.64336115336529,58.48233504428056
1,11,20,100,40,6,100,0,146,93.0,40,0.2366157775629755,0.2366157775629755,17.374301262654726,17.374301262654726,14.864362802414355,47.87811228527961
2,11,20,100,40,6,100,0,146,93.0,40,0.9999984406232909,0.9999984406232909,47.878111890762156,47.878111890762156,39.43957971208016,47.878162830018375
3,11,20,100,40,6,100,0,146,93.0,40,0.9998863781192391,0.9998863781192391,47.8904475133286,47.8904475133286,54.040675480499125,47.894050904250165
4,11,20,100,40,6,100,0,146,93.0,40,0.99912939486626,0.99912939486626,48.01969613719307,48.01969613719307,63.14159988458924,48.046186518043115
5,11,20,100,40,6,100,0,146,93.0,40,0.9972555045255714,0.9972555045255714,48.41123376098441,48.41123376098441,69.28215799268106,48.48916068272124
6,11,20,100,40,6,100,0,146,93.0,40,0.9942437774231376,0.9942437774231376,49.1113904367286,49.1113904367286,73.68658370714144,49.26056711042282
7,11,20,100,40,6,100,0,146,93.0,40,0.9903162060348356,0.9903162060348356,50.08032807564527,50.08032807564527,76.99408145210016,50.306623296617275
8,11,20,100,40,6,100,0,146,93.0,40,0.9857402221041585,0.9857402221041585,51.246861204785176,51.246861204785176,79.56674820972852,51.54617650029791
9,11,20,100,40,6,100,0,146,93.0,40,0.9807495188065146,0.9807495188065146,52.54048121559234,52.54048121559234,81.62395268541556,52.904146267703624
10,11,20,100,40,6,100,0,146,93.0,40,0.9755259890856238,0.9755259890856238,53.903108070536064,53.903108070536064,83.30599494601428,54.32167497857978
11,11,20,100,40,6,100,0,146,93.0,40,0.9702036015230557,0.9702036015230557,55.29099607404139,55.29099607404139,84.70665158582914,55.75622457055922
12,11,20,100,40,6,100,0,146,93.0,40,0.9648778574854708,0.9648778574854708,56.67297469198611,56.67297469198611,85.89092680152389,57.178577051375456
13,11,20,100,40,6,100,0,146,93.0,40,0.9596151511481066,0.9596151511481066,58.027791195472105,58.027791195472105,86.90527503735467,58.569491758902984
14,11,20,100,40,6,100,0,146,93.0,40,0.9544604683427012,0.9544604683427012,59.341604463671985,59.341604463671985,87.78376420158295,59.91688463625999
1,12,20,100,40,6,100,0,146,93.0,40,0.30092485897007,0.30092485897007,21.343868324835654,21.343868324835654,17.548046728482745,49.30046476609586
2,12,20,100,40,6,100,0,146,93.0,40,0.999998995872709,0.999998995872709,49.300482632411956,49.300482632411956,42.6905633769153,49.300515310834626
3,12,20,100,40,6,100,0,146,93.0,40,0.9998811006926991,0.9998811006926991,49.31268819439084,49.31268819439084,56.92602663480327,49.31640338506641
4,12,20,100,40,6,100,0,146,93.0,40,0.9990383409073493,0.9990383409073493,49.43990066766875,49.43990066766875,65.6345347660714,49.46853899885936
5,12,20,100,40,6,100,0,146,93.0,40,0.9969012674247644,0.9969012674247644,49.82591248099607,49.82591248099607,71.4521374790554,49.91151316353749
6,12,20,100,40,6,100,0,146,93.0,40,0.9934172800872964,0.9934172800872964,50.51803123128975,50.51803123128975,75.59917319059151,50.68291959123907
7,12,20,100,40,6,100,0,146,93.0,40,0.9888266631123594,0.9888266631123594,51.4785091125417,51.4785091125417,78.7002525983195,51.72897577743352
8,12,20,100,40,6,100,0,146,93.0,40,0.983433402227783,0.983433402227783,52.63783125636927,52.63783125636927,81.10496570395557,52.96852898111416
9,12,20,100,40,6,100,0,146,93.0,40,0.9775094374639867,0.9775094374639867,53.92631799605557,53.92631799605557,83.02338646457399,54.32649874851987
10,12,20,100,40,6,100,0,146,93.0,40,0.9712703826837494,0.9712703826837494,55.28603435341288,55.28603435341288,84.58908104138044,55.74402745939604
11,12,20,100,40,6,100,0,146,93.0,40,0.9648778574854708,0.9648778574854708,56.67297469198611,56.67297469198611,85.89092680152389,57.178577051375456
12,12,20,100,40,6,100,0,146,93.0,40,0.9584492080934349,0.9584492080934349,58.05552886568056,58.05552886568056,86.9903157870412,58.600929532191714
13,12,20,100,40,6,100,0,146,93.0,40,0.9520677078663459,0.9520677078663459,59.41196686861638,59.41196686861638,87.93099677937111,59.99184423971923
14,12,20,100,40,6,100,0,146,93.0,40,0.9457911832626725,0.9457911832626725,60.72800816902604,60.72800816902604,88.7449784809114,61.33923711707624
1,13,20,100,40,6,100,0,146,93.0,40,0.3706433509300646,0.3706433509300646,25.518014650746053,25.518014650746053,20.172414101176184,50.69137947362338
2,13,20,100,40,6,100,0,146,93.0,40,0.9999991663428811,0.9999991663428811,50.691402946015955,50.691402946015955,45.63869462012927,50.69143001836214
3,13,20,100,40,6,100,0,146,93.0,40,0.9998753013906561,0.9998753013906561,50.70346542034263,50.70346542034263,59.48120961726288,50.70731809259392
4,13,20,100,40,6,100,0,146,93.0,40,0.9989514758714527,0.9989514758714527,50.82875006491429,50.82875006491429,67.81669942663233,50.85945370638688
5,13,20,100,40,6,100,0,146,93.0,40,0.9965635874598419,0.9965635874598419,51.20955208188188,51.20955208188188,73.33855467540388,51.30242787106501
6,13,20,100,40,6,100,0,146,93.0,40,0.9926243963908572,0.9926243963908572,51.89408873917114,51.89408873917114,77.25426226984423,52.07383429876659
7,13,20,100,40,6,100,0,146,93.0,40,0.9873878829038301,0.9873878829038301,52.84662960792818,52.84662960792818,80.17193069334442,53.11989048496104
8,13,20,100,40,6,100,0,146,93.0,40,0.9811907701939172,0.9811907701939172,53.99931624821046,53.99931624821046,82.42855908906202,54.359443688641676
9,13,20,100,40,6,100,0,146,93.0,40,0.9743407754722675,0.9743407754722675,55.28332374258494,55.28332374258494,84.22529671405013,55.717413456047396
10,13,20,100,40,6,100,0,146,93.0,40,0.9670859520141427,0.9670859520141427,56.6408960993652,56.6408960993652,85.68941143416018,57.13494216692355
11,13,20,100,40,6,100,0,146,93.0,40,0.9596151511481066,0.9596151511481066,58.027791195472105,58.027791195472105,86.90527503735467,58.569491758902984
12,13,20,100,40,6,100,0,146,93.0,40,0.9520677078663459,0.9520677078663459,59.41196686861638,59.41196686861638,87.93099677937111,59.99184423971923
13,13,20,100,40,6,100,0,146,93.0,40,0.9445442555946398,0.9445442555946398,60.77120938711094,60.77120938711094,88.80788806304413,61.38275894724676
14,13,20,100,40,6,100,0,146,93.0,40,0.9371161224059138,0.9371161224059138,62.09078263237893,62.09078263237893,89.56611518986053,62.73015182460376
1,14,20,100,40,6,100,0,146,93.0,40,0.445893008245705,0.445893008245705,29.874572164273932,29.874572164273932,22.714664813170526,52.03877235098038
2,14,20,100,40,6,100,0,146,93.0,40,0.9999992418043699,0.9999992418043699,52.03879829018483,52.03879829018483,48.318634928258234,52.03882289571915
3,14,20,100,40,6,100,0,146,93.0,40,0.9998693977878694,0.9998693977878694,52.050708454849655,52.050708454849655,61.75773028082446,52.05471096995093
4,14,20,100,40,6,100,0,146,93.0,40,0.9988691641125038,0.9988691641125038,52.17414945531083,52.17414945531083,69.74181568270797,52.20684658374388
5,14,20,100,40,6,100,0,146,93.0,40,0.9962432990285377,0.9962432990285377,52.54998111275664,52.54998111275664,74.99304957780993,52.64982074842201
6,14,20,100,40,6,100,0,146,93.0,40,0.9918680642015341,0.9918680642015341,53.22725959363649,53.22725959363649,78.7002525983195,53.421227176123594
7,14,20,100,40,6,100,0,146,93.0,40,0.9860071299582608,0.9860071299582608,54.172195298895446,54.172195298895446,81.45414164201034,54.46728336231804
8,14,20,100,40,6,100,0,146,93.0,40,0.9790262301646238,0.9790262301646238,55.318568450313876,55.318568450313876,83.57937560232246,55.706836565998685
9,14,20,100,40,6,100,0,146,93.0,40,0.9712661774582041,0.9712661774582041,56.59843610711545,56.59843610711545,85.2686442391465,57.064806333404405
10,14,20,100,40,6,100,0,146,93.0,40,0.9630058318384379,0.9630058318384379,57.954262638568395,57.954262638568395,86.64336115336529,58.48233504428056
11,14,20,100,40,6,100,0,146,93.0,40,0.9544604683427012,0.9544604683427012,59.341604463671985,59.341604463671985,87.78376420158295,59.91688463625999
12,14,20,100,40,6,100,0,146,93.0,40,0.9457911832626725,0.9457911832626725,60.72800816902604,60.72800816902604,88.7449784809114,61.33923711707624
13,14,20,100,40,6,100,0,146,93.0,40,0.9371161224059138,0.9371161224059138,62.09078263237893,62.09078263237893,89.56611518986053,62.73015182460376
14,14,20,100,40,6,100,0,146,93.0,40,0.9285204992525975,0.9285204992525975,63.41473120619801,63.41473120619801,90.27568658814505,64.07754470196076
3,1,20,100,45,6,100,0,151,98.0,45,0.0,0.0,0.030072865982166963,0.030072865982166963,0.030072865982166963,45.01593861897055
4,1,20,100,45,6,100,0,151,98.0,45,0.0,0.0,0.3171211938933993,0.3171211938933993,0.3171211938933993,45.1680742327635
5,1,20,100,45,6,100,0,151,98.0,45,0.0,0.0,1.152921504606852,1.152921504606852,1.152921504606852,45.611048397441635
6,1,20,100,45,6,100,0,151,98.0,45,0.0,0.0,2.608405330458885,2.608405330458885,2.608405330458885,46.382454825143206
7,1,20,100,45,6,100,0,151,98.0,45,0.00861420302331646,0.00861420302331646,4.627556638845306,4.627556638845306,4.582096247806911,47.42851101133766
8,1,20,100,45,6,100,0,151,98.0,45,0.06556497608591784,0.06556497608591784,7.4564824666512335,7.4564824666512335,6.920875877393029,48.668064215018305
9,1,20,100,45,6,100,0,151,98.0,45,0.12070877236456343,0.12070877236456343,10.798103600347293,10.798103600347293,9.483082985705693,50.02603398242402
10,1,20,100,45,6,100,0,151,98.0,45,0.17701559276377415,0.17701559276377415,14.52535045788201,14.52535045788201,12.157665459056933,51.44356269330018
11,1,20,100,45,6,100,0,151,98.0,45,0.2366157775629755,0.2366157775629755,18.5573801504696,18.5573801504696,14.864362802414355,52.87811228527961
12,1,20,100,45,6,100,0,151,98.0,45,0.30092485897007,0.30092485897007,22.848492619686006,22.848492619686006,17.548046728482745,54.30046476609586
13,1,20,100,45,6,100,0,151,98.0,45,0.3706433509300646,0.3706433509300646,27.371231405396376,27.371231405396376,20.172414101176184,55.69137947362338
14,1,20,100,45,6,100,0,151,98.0,45,0.445893008245705,0.445893008245705,32.10403720550246,32.10403720550246,22.714664813170526,57.03877235098038
2,2,20,100,45,6,100,0,151,98.0,45,0.0,0.0,0.3171211938933993,0.3171211938933993,0.3171211938933993,45.00010108947754
3,2,20,100,45,6,100,0,151,98.0,45,0.0,0.0,2.608405330458885,2.608405330458885,2.608405330458885,45.01598916370932
4,2,20,100,45,6,100,0,151,98.0,45,0.0,0.0,6.920875877393029,6.920875877393029,6.920875877393029,45.16812477750227
5,2,20,100,45,6,100,0,151,98.0,45,0.1441741531302312,0.1441741531302312,12.729202004913784,12.729202004913784,12.157665459056933,45.611098942180405
6,2,20,100,45,6,100,0,151,98.0,45,0.28922887308639933,0.28922887308639933,18.994647237006458,18.994647237006458,17.548046728482745,46.382505369881976
7,2,20,100,45,6,100,0,151,98.0,45,0.44301308864784006,0.44301308864784006,26.07143673724979,26.07143673724979,22.714664813170526,47.42856155607643
8,2,20,100,45,6,100,0,151,98.0,45,0.611655645985979,0.611655645985979,33.88149864239908,33.88149864239908,27.505878988833633,48.668114759757074
9,2,20,100,45,6,100,0,151,98.0,45,0.7974336683438015,0.7974336683438015,42.349876752539416,42.349876752539416,31.880735010388182,50.02608452716279
10,2,20,100,45,6,100,0,151,98.0,45,0.9995031703746025,0.9995031703746025,51.42481364703238,51.42481364703238,35.848592240854195,51.44361323803895
11,2,20,100,45,6,100,0,151,98.0,45,0.9999984406232909,0.9999984406232909,52.87810409387862,52.87810409387862,39.43957971208016,52.878162830018375
12,2,20,100,45,6,100,0,151,98.0,45,0.999998995872709,0.999998995872709,54.30047761177549,54.30047761177549,42.6905633769153,54.300515310834626
13,2,20,100,45,6,100,0,151,98.0,45,0.9999991663428811,0.9999991663428811,55.69139877773036,55.69139877773036,45.63869462012927,55.69143001836214
14,2,20,100,45,6,100,0,151,98.0,45,0.9999992418043699,0.9999992418043699,57.03879449920667,57.03879449920667,48.318634928258234,57.03882289571915
1,3,20,100,45,6,100,0,151,98.0,45,0.0,0.0,0.030072865982166963,0.030072865982166963,0.030072865982166963,45.01593861897055
2,3,20,100,45,6,100,0,151,98.0,45,0.0,0.0,2.608405330458885,2.608405330458885,2.608405330458885,45.01598916370932
3,3,20,100,45,6,100,0,151,98.0,45,0.05173306429332766,0.05173306429332766,9.739042585724995,9.739042585724995,9.483082985705693,45.031877237941096
4,3,20,100,45,6,100,0,151,98.0,45,0.27610006601766995,0.27610006601766995,17.615755719859227,17.615755719859227,17.548046728482745,45.18401285173405
5,3,20,100,45,6,100,0,151,98.0,45,0.520680636937839,0.520680636937839,26.795145254620355,26.795145254620355,25.16144232366705,45.62698701641218
6,3,20,100,45,6,100,0,151,98.0,45,0.7964067121101694,0.7964067121101694,38.28091998940273,38.28091998940273,31.880735010388182,46.39839344411376
7,3,20,100,45,6,100,0,151,98.0,45,0.9997102662997532,0.9997102662997532,47.43293232653614,47.43293232653614,37.68894828730003,47.444449630308206
8,3,20,100,45,6,100,0,151,98.0,45,0.999874951675452,0.999874951675452,48.67914181389416,48.67914181389416,42.6905633769153,48.68400283398885
9,3,20,100,45,6,100,0,151,98.0,45,0.9998898613118254,0.9998898613118254,50.037783307708985,50.037783307708985,47.010154253936335,50.04197260139456
10,3,20,100,45,6,100,0,151,98.0,45,0.9998901755619105,0.9998901755619105,51.45540377702916,51.45540377702916,50.761548692356264,51.459501312270724
11,3,20,100,45,6,100,0,151,98.0,45,0.9998863781192391,0.9998863781192391,52.8898794039248,52.8898794039248,54.040675480499125,52.894050904250165
12,3,20,100,45,6,100,0,151,98.0,45,0.9998811006926991,0.9998811006926991,54.31209369785434,54.31209369785434,56.92602663480327,54.31640338506641
13,3,20,100,45,6,100,0,151,98.0,45,0.9998753013906561,0.9998753013906561,55.70284192729591,55.70284192729591,59.48120961726288,55.70731809259392
14,3,20,100,45,6,100,0,151,98.0,45,0.9998693977878694,0.9998693977878694,57.050055443789,57.050055443789,61.75773028082446,57.054710969950925
1,4,20,100,45,6,100,0,151,98.0,45,0.0,0.0,0.3171211938933993,0.3171211938933993,0.3171211938933993,45.1680742327635
2,4,20,100,45,6,100,0,151,98.0,45,0.0,0.0,6.920875877393029,6.920875877393029,6.920875877393029,45.16812477750227
3,4,20,100,45,6,100,0,151,98.0,45,0.27610006601766995,0.27610006601766995,17.615755719859227,17.615755719859227,17.548046728482745,45.18401285173405
4,4,20,100,45,6,100,0,151,98.0,45,0.6073036795696413,0.6073036795696413,29.509884767194833,29.509884767194833,27.505878988833633,45.336148465527
5,4,20,100,45,6,100,0,151,98.0,45,0.9907274986070066,0.9907274986070066,45.391727638072446,45.391727638072446,35.848592240854195,45.77912263020514
6,4,20,100,45,6,100,0,151,98.0,45,0.9995015378119689,0.9995015378119689,46.5301341287016,46.5301341287016,42.6905633769153,46.55052905790671
7,4,20,100,45,6,100,0,151,98.0,45,0.9994890385334374,0.9994890385334374,47.57631115741957,47.57631115741957,48.318634928258234,47.59658524410117
8,4,20,100,45,6,100,0,151,98.0,45,0.99941161450183,0.99941161450183,48.81354222342866,48.81354222342866,52.99492846831235,48.836138447781806
9,4,20,100,45,6,100,0,151,98.0,45,0.9993192786178509,0.9993192786178509,50.16875826668801,50.16875826668801,56.92602663480327,50.19410821518752
10,4,20,100,45,6,100,0,151,98.0,45,0.9992237141814777,0.9992237141814777,51.58350122302595,51.58350122302595,60.26876802191001,51.611636926063674
11,4,20,100,45,6,100,0,151,98.0,45,0.99912939486626,0.99912939486626,53.01534311152437,53.01534311152437,63.14159988458924,53.046186518043115
12,4,20,100,45,6,100,0,151,98.0,45,0.9990383409073493,0.9990383409073493,54.4350923722055,54.4350923722055,65.6345347660714,54.46853899885936
13,4,20,100,45,6,100,0,151,98.0,45,0.9989514758714527,0.9989514758714527,55.823507444271556,55.823507444271556,67.81669942663233,55.85945370638687
14,4,20,100,45,6,100,0,151,98.0,45,0.9988691641125038,0.9988691641125038,57.16849527587335,57.16849527587335,69.74181568270797,57.20684658374388
1,5,20,100,45,6,100,0,151,98.0,45,0.0,0.0,1.152921504606852,1.152921504606852,1.152921504606852,45.611048397441635
2,5,20,100,45,6,100,0,151,98.0,45,0.1441741531302312,0.1441741531302312,12.729202004913784,12.729202004913784,12.157665459056933,45.611098942180405
3,5,20,100,45,6,100,0,151,98.0,45,0.520680636937839,0.520680636937839,26.795145254620355,26.795145254620355,25.16144232366705,45.62698701641218
4,5,20,100,45,6,100,0,151,98.0,45,0.9907274986070066,0.9907274986070066,45.391727638072446,45.391727638072446,35.848592240854195,45.77912263020514
5,5,20,100,45,6,100,0,151,98.0,45,0.9993316085941417,0.9993316085941417,46.19448780586397,46.19448780586397,44.20024338794074,46.222096794883264
6,5,20,100,45,6,100,0,151,98.0,45,0.9990909271891579,0.9990909271891579,46.95712162268654,46.95712162268654,50.761548692356264,46.993503222584835
7,5,20,100,45,6,100,0,151,98.0,45,0.9987550566822128,0.9987550566822128,47.99167775746249,47.99167775746249,56.00379456467639,48.03955940877929
8,5,20,100,45,6,100,0,151,98.0,45,0.9983843940936286,0.9983843940936286,49.219464523344655,49.219464523344655,60.26876802191001,49.27911261245993
9,5,20,100,45,6,100,0,151,98.0,45,0.9980030021883576,0.9980030021883576,50.56611697456343,50.56611697456343,63.79744030578555,50.637082379865646
10,5,20,100,45,6,100,0,151,98.0,45,0.9976241619732515,0.9976241619732515,51.97297938105851,51.97297938105851,66.76079717550942,52.05461109074181
11,5,20,100,45,6,100,0,151,98.0,45,0.9972555045255714,0.9972555045255714,53.39751128361226,53.39751128361226,69.28215799268106,53.489160682721234
12,5,20,100,45,6,100,0,151,98.0,45,0.9969012674247644,0.9969012674247644,54.810418818119885,54.810418818119885,71.4521374790554,54.91151316353749
13,5,20,100,45,6,100,0,151,98.0,45,0.9965635874598419,0.9965635874598419,56.192370019181084,56.192370019181084,73.33855467540388,56.30242787106501
14,5,20,100,45,6,100,0,151,98.0,45,0.9962432990285377,0.9962432990285377,57.53119760789932,57.53119760789932,74.99304957780993,57.649820748422
1,6,20,100,45,6,100,0,151,98.0,45,0.0,0.0,2.608405330458885,2.608405330458885,2.608405330458885,46.382454825143206
2,6,20,100,45,6,100,0,151,98.0,45,0.28922887308639933,0.28922887308639933,18.994647237006458,18.994647237006458,17.548046728482745,46.382505369881976
3,6,20,100,45,6,100,0,151,98.0,45,0.7964067121101694,0.7964067121101694,38.28091998940273,38.28091998940273,31.880735010388182,46.39839344411376
4,6,20,100,45,6,100,0,151,98.0,45,0.9995015378119689,0.9995015378119689,46.5301341287016,46.5301341287016,42.6905633769153,46.55052905790671
5,6,20,100,45,6,100,0,151,98.0,45,0.9990909271891579,0.9990909271891579,46.95712162268654,46.95712162268654,50.761548692356264,46.993503222584835
6,6,20,100,45,6,100,0,151,98.0,45,0.9984508571335615,0.9984508571335615,47.70537760431186,47.70537760431186,56.92602663480327,47.76490965028642
7,6,20,100,45,6,100,0,151,98.0,45,0.997680236257181,0.997680236257181,48.72601606592923,48.72601606592923,61.75773028082446,48.810965836480875
8,6,20,100,45,6,100,0,151,98.0,45,0.9968389307001515,0.9968389307001515,49.940284083247114,49.940284083247114,65.6345347660714,50.05051904016152
9,6,20,100,45,6,100,0,151,98.0,45,0.995968834734454,0.995968834734454,51.274180180627596,51.274180180627596,68.80851664652293,51.408488807567224
10,6,20,100,45,6,100,0,151,98.0,45,0.9950978688884103,0.9950978688884103,52.66915591237335,52.66915591237335,71.4521374790554,52.82601751844338
11,6,20,100,45,6,100,0,151,98.0,45,0.9942437774231376,0.9942437774231376,54.08260932384428,54.08260932384428,73.68658370714144,54.260567110422826
12,6,20,100,45,6,100,0,151,98.0,45,0.9934172800872964,0.9934172800872964,55.48511763172623,55.48511763172623,75.59917319059151,55.682919591239056
13,6,20,100,45,6,100,0,151,98.0,45,0.9926243963908572,0.9926243963908572,56.857210721125426,56.857210721125426,77.25426226984423,57.073834298766585
14,6,20,100,45,6,100,0,151,98.0,45,0.9918680642015341,0.9918680642015341,58.18659991464416,58.18659991464416,78.7002525983195,58.421227176123594
1,7,20,100,45,6,100,0,151,98.0,45,0.00861420302331646,0.00861420302331646,4.627556638845306,4.627556638845306,4.582096247806911,47.42851101133766
2,7,20,100,45,6,100,0,151,98.0,45,0.44301308864784006,0.44301308864784006,26.07143673724979,26.07143673724979,22.714664813170526,47.42856155607643
3,7,20,100,45,6,100,0,151,98.0,45,0.9997102662997532,0.9997102662997532,47.43293232653614,47.43293232653614,37.68894828730003,47.444449630308206
4,7,20,100,45,6,100,0,151,98.0,45,0.9994890385334374,0.9994890385334374,47.57631115741957,47.57631115741957,48.318634928258234,47.59658524410117
5,7,20,100,45,6,100,0,151,98.0,45,0.9987550566822128,0.9987550566822128,47.99167775746249,47.99167775746249,56.00379456467639,48.03955940877929
6,7,20,100,45,6,100,0,151,98.0,45,0.997680236257181,0.997680236257181,48.72601606592923,48.72601606592923,61.75773028082446,48.810965836480875
7,7,20,100,45,6,100,0,151,98.0,45,0.9963673210602789,0.9963673210602789,49.73130623081452,49.73130623081452,66.20688376704283,49.857022022675324
8,7,20,100,45,6,100,0,151,98.0,45,0.9949117113363194,0.9949117113363194,50.930242657288844,50.930242657288844,69.74181568270797,51.09657522635597
9,7,20,100,45,6,100,0,151,98.0,45,0.9933866326424258,0.9933866326424258,52.249588154021836,52.249588154021836,72.61440797228228,52.45454499376169
10,7,20,100,45,6,100,0,151,98.0,45,0.9918434256360324,0.9918434256360324,53.631028003467975,53.631028003467975,74.99304957780993,53.87207370463784
11,7,20,100,45,6,100,0,151,98.0,45,0.9903162060348356,0.9903162060348356,55.031909105819445,55.031909105819445,76.99408145210016,55.306623296617275
12,7,20,100,45,6,100,0,151,98.0,45,0.9888266631123594,0.9888266631123594,56.4226424281035,56.4226424281035,78.7002525983195,56.72897577743352
13,7,20,100,45,6,100,0,151,98.0,45,0.9873878829038301,0.9873878829038301,57.783569022447324,57.783569022447324,80.17193069334442,58.11989048496104
14,7,20,100,45,6,100,0,151,98.0,45,0.9860071299582608,0.9860071299582608,59.10223094868675,59.10223094868675,81.45414164201034,59.46728336231804
1,8,20,100,45,6,100,0,151,98.0,45,0.06556497608591784,0.06556497608591784,7.4564824666512335,7.4564824666512335,6.920875877393029,48.668064215018305
2,8,20,100,45,6,100,0,151,98.0,45,0.611655645985979,0.611655645985979,33.88149864239908,33.88149864239908,27.505878988833633,48.668114759757074
3,8,20,100,45,6,100,0,151,98.0,45,0.999874951675452,0.999874951675452,48.67914181389416,48.67914181389416,42.6905633769153,48.68400283398885
4,8,20,100,45,6,100,0,151,98.0,45,0.99941161450183,0.99941161450183,48.81354222342866,48.81354222342866,52.99492846831235,48.836138447781806
5,8,20,100,45,6,100,0,151,98.0,45,0.9983843940936286,0.9983843940936286,49.219464523344655,49.219464523344655,60.26876802191001,49.27911261245993
6,8,20,100,45,6,100,0,151,98.0,45,0.9968389307001515,0.9968389307001515,49.940284083247114,49.940284083247114,65.6345347660714,50.05051904016152
7,8,20,100,45,6,100,0,151,98.0,45,0.9949117113363194,0.9949117113363194,50.930242657288844,50.930242657288844,69.74181568270797,51.09657522635597
8,8,20,100,45,6,100,0,151,98.0,45,0.9927417669110173,0.9927417669110173,52.11382503944552,52.11382503944552,72.9812855990524,52.33612843003661
9,8,20,100,45,6,100,0,151,98.0,45,0.9904403467292,0.9904403467292,53.418711822008746,53.418711822008746,75.59917319059151,53.69409819744233
10,8,20,100,45,6,100,0,151,98.0,45,0.9880880511364808,0.9880880511364808,54.786865571108365,54.786865571108365,77.75746364225746,55.111626908318485
11,8,20,100,45,6,100,0,151,98.0,45,0.9857402221041585,0.9857402221041585,56.17556231530597,56.17556231530597,79.56674820972852,56.5461765002979
12,8,20,100,45,6,100,0,151,98.0,45,0.983433402227783,0.983433402227783,57.55499826750818,57.55499826750818,81.10496570395557,57.96852898111416
13,8,20,100,45,6,100,0,151,98.0,45,0.9811907701939172,0.9811907701939172,58.90527009918004,58.90527009918004,82.42855908906202,59.359443688641676
14,8,20,100,45,6,100,0,151,98.0,45,0.9790262301646238,0.9790262301646238,60.213699601136994,60.213699601136994,83.57937560232246,60.70683656599868
1,9,20,100,45,6,100,0,151,98.0,45,0.12070877236456343,0.12070877236456343,10.798103600347293,10.798103600347293,9.483082985705693,50.02603398242402
2,9,20,100,45,6,100,0,151,98.0,45,0.7974336683438015,0.7974336683438015,42.349876752539416,42.349876752539416,31.880735010388182,50.02608452716279
3,9,20,100,45,6,100,0,151,98.0,45,0.9998898613118254,0.9998898613118254,50.037783307708985,50.037783307708985,47.010154253936335,50.04197260139456
4,9,20,100,45,6,100,0,151,98.0,45,0.9993192786178509,0.9993192786178509,50.16875826668801,50.16875826668801,56.92602663480327,50.19410821518752
5,9,20,100,45,6,100,0,151,98.0,45,0.9980030021883576,0.9980030021883576,50.56611697456343,50.56611697456343,63.79744030578555,50.637082379865646
6,9,20,100,45,6,100,0,151,98.0,45,0.995968834734454,0.995968834734454,51.274180180627596,51.274180180627596,68.80851664652293,51.408488807567224
7,9,20,100,45,6,100,0,151,98.0,45,0.9933866326424258,0.9933866326424258,52.249588154021836,52.249588154021836,72.61440797228228,52.45454499376169
8,9,20,100,45,6,100,0,151,98.0,45,0.9904403467292,0.9904403467292,53.418711822008746,53.418711822008746,75.59917319059151,53.69409819744233
9,9,20,100,45,6,100,0,151,98.0,45,0.9872821156728446,0.9872821156728446,54.71020658544043,54.71020658544043,78.00085483221791,55.052067964848035
10,9,20,100,45,6,100,0,151,98.0,45,0.984025205272702,0.984025205272702,56.06632022795993,56.06632022795993,79.97420730692424,56.46959667572418
11,9,20,100,45,6,100,0,151,98.0,45,0.9807495188065146,0.9807495188065146,57.4442288096249,57.4442288096249,81.62395268541556,57.904146267703624
12,9,20,100,45,6,100,0,151,98.0,45,0.9775094374639867,0.9775094374639867,58.813865183375505,58.813865183375505,83.02338646457399,59.326498748519874
13,9,20,100,45,6,100,0,151,98.0,45,0.9743407754722675,0.9743407754722675,60.15502761994628,60.15502761994628,84.22529671405013,60.717413456047396
14,9,20,100,45,6,100,0,151,98.0,45,0.9712661774582041,0.9712661774582041,61.45476699440646,61.45476699440646,85.2686442391465,62.064806333404405
1,10,20,100,45,6,100,0,151,98.0,45,0.17701559276377415,0.17701559276377415,14.52535045788201,14.52535045788201,12.157665459056933,51.44356269330018
2,10,20,100,45,6,100,0,151,98.0,45,0.9995031703746025,0.9995031703746025,51.42481364703238,51.42481364703238,35.848592240854195,51.44361323803895
3,10,20,100,45,6,100,0,151,98.0,45,0.9998901755619105,0.9998901755619105,51.45540377702916,51.45540377702916,50.761548692356264,51.459501312270724
4,10,20,100,45,6,100,0,151,98.0,45,0.9992237141814777,0.9992237141814777,51.58350122302595,51.58350122302595,60.26876802191001,51.611636926063674
5,10,20,100,45,6,100,0,151,98.0,45,0.9976241619732515,0.9976241619732515,51.97297938105851,51.97297938105851,66.76079717550942,52.05461109074181
6,10,20,100,45,6,100,0,151,98.0,45,0.9950978688884103,0.9950978688884103,52.66915591237335,52.66915591237335,71.4521374790554,52.82601751844338
7,10,20,100,45,6,100,0,151,98.0,45,0.9918434256360324,0.9918434256360324,53.631028003467975,53.631028003467975,74.99304957780993,53.87207370463784
8,10,20,100,45,6,100,0,151,98.0,45,0.9880880511364808,0.9880880511364808,54.786865571108365,54.786865571108365,77.75746364225746,55.111626908318485
9,10,20,100,45,6,100,0,151,98.0,45,0.984025205272702,0.984025205272702,56.06632022795993,56.06632022795993,79.97420730692424,56.46959667572418
10,10,20,100,45,6,100,0,151,98.0,45,0.9798023627664024,0.9798023627664024,57.411926407183756,57.411926407183756,81.79069375972307,57.88712538660035
