pop,gen,cost,compositionality,agent
8,11,19.886895999999982,0.02,rational
8,12,25.212888,0.0,rational
8,13,20.483319999999985,0.02,rational
8,14,21.89702999999999,0.02,rational
8,15,19.845071999999984,0.0,rational
8,16,21.03791999999999,0.0,rational
8,17,19.84507199999998,0.0,rational
8,18,21.037919999999986,0.0,rational
8,19,22.86901599999999,0.02,rational
8,20,21.037919999999986,0.0,rational
8,21,28.916904000000017,0.06,rational
8,22,22.957189999999986,0.06,rational
8,23,20.56207799999999,0.1,rational
8,24,21.167917999999986,0.06,rational
8,25,23.990812000000002,0.06,rational
8,26,21.037919999999986,0.0,rational
8,27,19.24864799999999,0.0,rational
8,28,21.63434399999999,0.0,rational
8,29,21.634343999999988,0.0,rational
8,30,20.441495999999983,0.0,rational
8,31,21.634343999999988,0.0,rational
9,1,47.876999999999974,0.0,rational
9,2,21.63434399999999,0.0,rational
9,3,20.441495999999983,0.0,rational
9,4,24.616464,0.0,rational
9,5,19.84507199999998,0.0,rational
9,6,22.230767999999994,0.0,rational
9,7,23.465439999999994,0.02,rational
9,8,27.085808000000007,0.04,rational
9,9,21.300605999999988,0.02,rational
9,10,24.020039999999995,0.0,rational
9,11,25.809311999999995,0.0,rational
9,12,25.80931200000001,0.0,rational
9,13,25.892960000000002,0.04,rational
9,14,27.00216,0.0,rational
9,15,22.23076799999999,0.0,rational
9,16,22.827191999999997,0.0,rational
9,17,23.465439999999994,0.02,rational
9,18,21.03791999999999,0.0,rational
9,19,18.652223999999986,0.0,rational
9,20,20.441495999999983,0.0,rational
9,21,21.63434399999999,0.0,rational
9,22,22.23076799999999,0.0,rational
9,23,19.248647999999985,0.0,rational
9,24,22.827191999999997,0.0,rational
9,25,19.845071999999984,0.0,rational
9,26,20.441495999999983,0.0,rational
9,27,19.84507199999998,0.0,rational
9,28,22.827191999999997,0.0,rational
9,29,19.84507199999998,0.0,rational
9,30,20.441495999999987,0.0,rational
9,31,21.037919999999986,0.0,rational
10,1,47.876999999999974,0.0,rational
10,2,21.63434399999999,0.0,rational
10,3,25.212887999999992,0.0,rational
10,4,23.423615999999996,0.0,rational
10,5,20.48331999999999,0.02,rational
10,6,23.290927999999994,0.04,rational
10,7,23.352563999999997,0.04,rational
10,8,22.272591999999996,0.02,rational
10,9,23.728126000000003,0.04,rational
10,10,22.493453999999993,0.02,rational
10,11,21.079743999999987,0.02,rational
10,12,24.616463999999997,0.0,rational
10,13,25.254712000000005,0.02,rational
10,14,21.897029999999987,0.02,rational
10,15,22.431817999999993,0.02,rational
10,16,21.037919999999986,0.0,rational
10,17,22.827191999999986,0.0,rational
