S,D,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,max_compositionality,asymptotic_cost,max_cost,bespoke_cost,comp_cost
5,243,10,0,10.001,3,3,5.022514815666493e-11,5.022514815666493e-11,0.0004919376576069141,0.0004919376576069141,0.000491937158907385,2.9999999999999987
10,243,10,0,10.001,3,3,0.11471025977486109,0.11471025977486109,0.349319063869039,0.349319063869039,0.869665590982469,2.999999999999999
5,3,10,0,10.001,4,3,1.0702047449742624e-8,1.0702047449742624e-8,8.847359946797445,8.847359946797445,8.847359999999998,5.334982144000002
10,3,10,0,10.001,4,3,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999665137,9.702989999665137,9.702989999999996,7.115736441000002
5,9,10,0,10.001,4,3,0.9675611917975832,0.9675611917975832,3.3537760325776294,3.3537760325776294,6.925339958244799,3.35852546294592
10,9,10,0,10.001,4,3,0.7121229464232987,0.7121229464232987,5.2348172850908465,5.2348172850908465,9.135172474836406,4.525464249120294
5,27,10,0,10.001,4,3,0.849804378508195,0.849804378508195,2.5604960557982124,2.5604960557982124,3.321416142563493,3.004864939157212
10,27,10,0,10.001,4,3,0.9952347717907761,0.9952347717907761,3.131344724793163,3.131344724793163,7.623427143471034,3.133209814965607
5,81,10,0,10.001,4,3,0.009452373989610543,0.009452373989610543,0.3198647195694109,0.3198647195694109,0.3664121584659474,3.0000000282695543
10,81,10,0,10.001,4,3,0.999999796250919,0.999999796250919,3.000392953301413,3.000392953301413,4.430479816261724,3.0003934474505978
5,243,10,0,10.001,4,3,5.022514815666493e-11,5.022514815666493e-11,0.000491937657807046,0.000491937657807046,0.000491937158907385,2.9999999999999987
10,243,10,0,10.001,4,3,0.11471025977486109,0.11471025977486109,0.36189830505735526,0.36189830505735526,0.869665590982469,3.000000000015203
5,3,10,0,10.001,5,3,1.0702047449742624e-8,1.0702047449742624e-8,8.847359956265931,8.847359956265931,8.847359999999998,5.834694144000001
10,3,10,0,10.001,5,3,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999725096,9.702989999725096,9.702989999999996,7.510854441000002
5,9,10,0,10.001,5,3,0.9675611917975832,0.9675611917975832,3.596655837626362,3.596655837626362,6.925339958244799,3.590932121926956
10,9,10,0,10.001,5,3,0.7121229464232987,0.7121229464232987,5.710621061966852,5.710621061966852,9.135172474836406,5.000115956526296
5,27,10,0,10.001,5,3,0.849804378508195,0.849804378508195,2.5711659712361095,2.5711659712361095,3.321416142563493,3.0096889504225715
10,27,10,0,10.001,5,3,0.9952347717907761,0.9952347717907761,3.2421910011515602,3.2421910011515602,7.623427143471034,3.2427465051446416
5,81,10,0,10.001,5,3,0.009452373989610543,0.009452373989610543,0.3276086285995655,0.3276086285995655,0.3664121584659474,3.000000056539107
10,81,10,0,10.001,5,3,0.999999796250919,0.999999796250919,3.000786130726681,3.000786130726681,4.430479816261724,3.000786624227155
5,243,10,0,10.001,5,3,5.022514815666493e-11,5.022514815666493e-11,0.0004919376580071778,0.0004919376580071778,0.000491937158907385,2.9999999999999987
10,243,10,0,10.001,5,3,0.11471025977486109,0.11471025977486109,0.37447754624567153,0.37447754624567153,0.869665590982469,3.0000000000304072
5,3,10,0,10.001,6,3,1.0702047449742624e-8,1.0702047449742624e-8,8.84735996573442,8.84735996573442,8.847359999999998,6.334406144000002
10,3,10,0,10.001,6,3,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999785055,9.702989999785055,9.702989999999996,7.905972441000002
5,9,10,0,10.001,6,3,0.9675611917975832,0.9675611917975832,3.839535642675095,3.839535642675095,6.925339958244799,3.823338780907992
10,9,10,0,10.001,6,3,0.7121229464232987,0.7121229464232987,6.186424838842858,6.186424838842858,9.135172474836406,5.474767663932297
5,27,10,0,10.001,6,3,0.849804378508195,0.849804378508195,2.5818358866740065,2.5818358866740065,3.321416142563493,3.0145129616879314
10,27,10,0,10.001,6,3,0.9952347717907761,0.9952347717907761,3.3530372775099577,3.3530372775099577,7.623427143471034,3.3522831953236762
5,81,10,0,10.001,6,3,0.009452373989610543,0.009452373989610543,0.3353525376297201,0.3353525376297201,0.3664121584659474,3.0000000848086597
10,81,10,0,10.001,6,3,0.999999796250919,0.999999796250919,3.0011793081519493,3.0011793081519493,4.430479816261724,3.0011798010037123
5,243,10,0,10.001,6,3,5.022514815666493e-11,5.022514815666493e-11,0.0004919376582073097,0.0004919376582073097,0.000491937158907385,2.9999999999999987
10,243,10,0,10.001,6,3,0.11471025977486109,0.11471025977486109,0.3870567874339878,0.3870567874339878,0.869665590982469,3.000000000045611
5,3,10,0,10.001,7,3,1.0702047449742624e-8,1.0702047449742624e-8,8.847359975202906,8.847359975202906,8.847359999999998,6.834118144000002
10,3,10,0,10.001,7,3,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999845014,9.702989999845014,9.702989999999996,8.301090441000003
5,9,10,0,10.001,7,3,0.9675611917975832,0.9675611917975832,4.082415447723828,4.082415447723828,6.925339958244799,4.055745439889028
10,9,10,0,10.001,7,3,0.7121229464232987,0.7121229464232987,6.662228615718863,6.662228615718863,9.135172474836406,5.949419371338299
5,27,10,0,10.001,7,3,0.849804378508195,0.849804378508195,2.5925058021119036,2.5925058021119036,3.321416142563493,3.0193369729532913
10,27,10,0,10.001,7,3,0.9952347717907761,0.9952347717907761,3.463883553868355,3.463883553868355,7.623427143471034,3.4618198855027114
5,81,10,0,10.001,7,3,0.009452373989610543,0.009452373989610543,0.3430964466598747,0.3430964466598747,0.3664121584659474,3.0000001130782126
10,81,10,0,10.001,7,3,0.999999796250919,0.999999796250919,3.0015724855772175,3.0015724855772175,4.430479816261724,3.001572977780269
5,243,10,0,10.001,7,3,5.022514815666493e-11,5.022514815666493e-11,0.0004919376584074416,0.0004919376584074416,0.000491937158907385,2.9999999999999987
10,243,10,0,10.001,7,3,0.11471025977486109,0.11471025977486109,0.3996360286223041,0.3996360286223041,0.869665590982469,3.000000000060815
5,3,10,0,10.001,8,3,1.0702047449742624e-8,1.0702047449742624e-8,8.847359984671392,8.847359984671392,8.847359999999998,7.333830144000001
10,3,10,0,10.001,8,3,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999904975,9.702989999904975,9.702989999999996,8.696208441000003
5,9,10,0,10.001,8,3,0.9675611917975832,0.9675611917975832,4.325295252772561,4.325295252772561,6.925339958244799,4.288152098870065
10,9,10,0,10.001,8,3,0.7121229464232987,0.7121229464232987,7.1380323925948685,7.1380323925948685,9.135172474836406,6.4240710787443005
5,27,10,0,10.001,8,3,0.849804378508195,0.849804378508195,2.6031757175498007,2.6031757175498007,3.321416142563493,3.024160984218651
10,27,10,0,10.001,8,3,0.9952347717907761,0.9952347717907761,3.5747298302267523,3.5747298302267523,7.623427143471034,3.571356575681746
5,81,10,0,10.001,8,3,0.009452373989610543,0.009452373989610543,0.3508403556900293,0.3508403556900293,0.3664121584659474,3.000000141347765
10,81,10,0,10.001,8,3,0.999999796250919,0.999999796250919,3.001965663002486,3.001965663002486,4.430479816261724,3.0019661545568264
5,243,10,0,10.001,8,3,5.022514815666493e-11,5.022514815666493e-11,0.0004919376586075736,0.0004919376586075736,0.000491937158907385,2.9999999999999987
10,243,10,0,10.001,8,3,0.11471025977486109,0.11471025977486109,0.4122152698106203,0.4122152698106203,0.869665590982469,3.000000000076019
5,3,10,0,10.001,9,3,1.0702047449742624e-8,1.0702047449742624e-8,8.847359994139879,8.847359994139879,8.847359999999998,7.833542144000002
10,3,10,0,10.001,9,3,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999964934,9.702989999964934,9.702989999999996,9.091326441000003
5,9,10,0,10.001,9,3,0.9675611917975832,0.9675611917975832,4.568175057821294,4.568175057821294,6.925339958244799,4.520558757851101
10,9,10,0,10.001,9,3,0.7121229464232987,0.7121229464232987,7.613836169470875,7.613836169470875,9.135172474836406,6.898722786150302
5,27,10,0,10.001,9,3,0.849804378508195,0.849804378508195,2.613845632987698,2.613845632987698,3.321416142563493,3.028984995484011
10,27,10,0,10.001,9,3,0.9952347717907761,0.9952347717907761,3.68557610658515,3.68557610658515,7.623427143471034,3.6808932658607807
5,81,10,0,10.001,9,3,0.009452373989610543,0.009452373989610543,0.3585842647201839,0.3585842647201839,0.3664121584659474,3.000000169617318
10,81,10,0,10.001,9,3,0.999999796250919,0.999999796250919,3.002358840427754,3.002358840427754,4.430479816261724,3.002359331333383
5,243,10,0,10.001,9,3,5.022514815666493e-11,5.022514815666493e-11,0.0004919376588077055,0.0004919376588077055,0.000491937158907385,2.9999999999999987
10,243,10,0,10.001,9,3,0.11471025977486109,0.11471025977486109,0.4247945109989366,0.4247945109989366,0.869665590982469,3.000000000091223
5,3,10,0,10.001,10,3,1.118468145869514e-10,1.118468145869514e-10,8.847360000094788,8.847360000094788,8.847359999999998,8.333254144
10,3,10,0,10.001,10,3,7.082453928325334e-11,7.082453928325334e-11,9.702990000021147,9.702990000021147,9.702989999999996,9.486444441000003
5,9,10,0,10.001,10,3,0.5852671592353297,0.5852671592353297,5.742665370672825,5.742665370672825,6.925339958244799,4.752965416832137
10,9,10,0,10.001,10,3,2.949334413248056e-10,2.949334413248056e-10,9.135172474953176,9.135172474953176,9.135172474836406,7.373374493556304
5,27,10,0,10.001,10,3,0.7795715371304752,0.7795715371304752,2.4697772211114817,2.4697772211114817,3.321416142563493,3.033809006749371
10,27,10,0,10.001,10,3,0.8948837383520322,0.8948837383520322,3.9515276746968113,3.9515276746968113,7.623427143471034,3.7904299560398154
5,81,10,0,10.001,10,3,1.309999678256841e-10,1.309999678256841e-10,0.36641215899627677,0.36641215899627677,0.3664121584659474,3.000000197886871
10,81,10,0,10.001,10,3,0.9989582014234933,0.9989582014234933,3.000245314002588,3.000245314002588,4.430479816261724,3.0027525081099404
5,243,10,0,10.001,10,3,5.0124832480027554e-11,5.0124832480027554e-11,0.0004919376590076875,0.0004919376590076875,0.000491937158907385,2.9999999999999987
10,243,10,0,10.001,10,3,0.10323895156273298,0.10323895156273298,0.4531302205385786,0.4531302205385786,0.869665590982469,3.0000000001064273
5,3,10,0,10.001,4,4,1.0702047449742624e-8,1.0702047449742624e-8,8.847359947981005,8.847359947981005,8.847359999999998,5.5731261440000015
10,3,10,0,10.001,4,4,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999668468,9.702989999668468,9.702989999999996,7.189177441000002
5,9,10,0,10.001,4,4,0.9675611917975832,0.9675611917975832,4.07845741932542,4.07845741932542,6.925339958244799,4.108104405455402
10,9,10,0,10.001,4,4,0.7121229464232987,0.7121229464232987,5.471136454624627,5.471136454624627,9.135172474836406,4.9007179064172925
5,27,10,0,10.001,4,4,0.849804378508195,0.849804378508195,3.3996305188685083,3.3996305188685083,3.321416142563493,4.0000350818853025
10,27,10,0,10.001,4,4,0.9952347717907761,0.9952347717907761,4.015733220225368,4.015733220225368,7.623427143471034,4.02029173287305
5,81,10,0,10.001,4,4,0.009452373989610543,0.009452373989610543,0.3215731844909301,0.3215731844909301,0.3664121584659474,4.000000000000001
10,81,10,0,10.001,4,4,0.999999796250919,0.999999796250919,3.999999572127064,3.999999572127064,4.430479816261724,4.0000002320118435
5,243,10,0,10.001,4,4,5.022514815666493e-11,5.022514815666493e-11,0.0004919376578320625,0.0004919376578320625,0.000491937158907385,3.9999999999999982
10,243,10,0,10.001,4,4,0.11471025977486109,0.11471025977486109,0.4640293236436638,0.4640293236436638,0.869665590982469,3.9999999999999982
5,3,10,0,10.001,5,4,1.0702047449742624e-8,1.0702047449742624e-8,8.847359957449491,8.847359957449491,8.847359999999998,6.072838144
10,3,10,0,10.001,5,4,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999728427,9.702989999728427,9.702989999999996,7.584295441000002
5,9,10,0,10.001,5,4,0.9675611917975832,0.9675611917975832,4.321337224374153,4.321337224374153,6.925339958244799,4.340511064436438
10,9,10,0,10.001,5,4,0.7121229464232987,0.7121229464232987,5.946940231500633,5.946940231500633,9.135172474836406,5.3753696138232945
5,27,10,0,10.001,5,4,0.849804378508195,0.849804378508195,3.4103004343064054,3.4103004343064054,3.321416142563493,4.004859093150662
10,27,10,0,10.001,5,4,0.9952347717907761,0.9952347717907761,4.126579496583765,4.126579496583765,7.623427143471034,4.129828423052085
5,81,10,0,10.001,5,4,0.009452373989610543,0.009452373989610543,0.3293170935210847,0.3293170935210847,0.3664121584659474,4.000000028269554
10,81,10,0,10.001,5,4,0.999999796250919,0.999999796250919,4.000392749552332,4.000392749552332,4.430479816261724,4.000393408788401
5,243,10,0,10.001,5,4,5.022514815666493e-11,5.022514815666493e-11,0.0004919376580321943,0.0004919376580321943,0.000491937158907385,3.9999999999999982
10,243,10,0,10.001,5,4,0.11471025977486109,0.11471025977486109,0.47660856483198005,0.47660856483198005,0.869665590982469,4.000000000015202
5,3,10,0,10.001,6,4,1.0702047449742624e-8,1.0702047449742624e-8,8.84735996691798,8.84735996691798,8.847359999999998,6.572550144000001
10,3,10,0,10.001,6,4,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999788386,9.702989999788386,9.702989999999996,7.979413441000002
5,9,10,0,10.001,6,4,0.9675611917975832,0.9675611917975832,4.564217029422886,4.564217029422886,6.925339958244799,4.572917723417474
10,9,10,0,10.001,6,4,0.7121229464232987,0.7121229464232987,6.422744008376639,6.422744008376639,9.135172474836406,5.8500213212292955
5,27,10,0,10.001,6,4,0.849804378508195,0.849804378508195,3.4209703497443025,3.4209703497443025,3.321416142563493,4.009683104416022
10,27,10,0,10.001,6,4,0.9952347717907761,0.9952347717907761,4.237425772942162,4.237425772942162,7.623427143471034,4.239365113231119
5,81,10,0,10.001,6,4,0.009452373989610543,0.009452373989610543,0.3370610025512393,0.3370610025512393,0.3664121584659474,4.000000056539107
10,81,10,0,10.001,6,4,0.999999796250919,0.999999796250919,4.0007859269776,4.0007859269776,4.430479816261724,4.000786585564958
5,243,10,0,10.001,6,4,5.022514815666493e-11,5.022514815666493e-11,0.0004919376582323262,0.0004919376582323262,0.000491937158907385,3.9999999999999982
10,243,10,0,10.001,6,4,0.11471025977486109,0.11471025977486109,0.4891878060202963,0.4891878060202963,0.869665590982469,4.000000000030406
5,3,10,0,10.001,7,4,1.0702047449742624e-8,1.0702047449742624e-8,8.847359976386466,8.847359976386466,8.847359999999998,7.0722621440000015
10,3,10,0,10.001,7,4,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999848345,9.702989999848345,9.702989999999996,8.374531441000002
5,9,10,0,10.001,7,4,0.9675611917975832,0.9675611917975832,4.8070968344716185,4.8070968344716185,6.925339958244799,4.80532438239851
10,9,10,0,10.001,7,4,0.7121229464232987,0.7121229464232987,6.898547785252644,6.898547785252644,9.135172474836406,6.3246730286352975
5,27,10,0,10.001,7,4,0.849804378508195,0.849804378508195,3.4316402651821996,3.4316402651821996,3.321416142563493,4.014507115681382
10,27,10,0,10.001,7,4,0.9952347717907761,0.9952347717907761,4.34827204930056,4.34827204930056,7.623427143471034,4.348901803410154
5,81,10,0,10.001,7,4,0.009452373989610543,0.009452373989610543,0.34480491158139387,0.34480491158139387,0.3664121584659474,4.00000008480866
10,81,10,0,10.001,7,4,0.999999796250919,0.999999796250919,4.001179104402868,4.001179104402868,4.430479816261724,4.001179762341515
5,243,10,0,10.001,7,4,5.022514815666493e-11,5.022514815666493e-11,0.0004919376584324581,0.0004919376584324581,0.000491937158907385,3.9999999999999982
10,243,10,0,10.001,7,4,0.11471025977486109,0.11471025977486109,0.5017670472086125,0.5017670472086125,0.869665590982469,4.000000000045611
5,3,10,0,10.001,8,4,1.0702047449742624e-8,1.0702047449742624e-8,8.847359985854952,8.847359985854952,8.847359999999998,7.571974144
10,3,10,0,10.001,8,4,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999908306,9.702989999908306,9.702989999999996,8.769649441000002
5,9,10,0,10.001,8,4,0.9675611917975832,0.9675611917975832,5.049976639520351,5.049976639520351,6.925339958244799,5.037731041379547
10,9,10,0,10.001,8,4,0.7121229464232987,0.7121229464232987,7.374351562128649,7.374351562128649,9.135172474836406,6.799324736041299
5,27,10,0,10.001,8,4,0.849804378508195,0.849804378508195,3.4423101806200966,3.4423101806200966,3.321416142563493,4.019331126946742
10,27,10,0,10.001,8,4,0.9952347717907761,0.9952347717907761,4.459118325658957,4.459118325658957,7.623427143471034,4.458438493589188
5,81,10,0,10.001,8,4,0.009452373989610543,0.009452373989610543,0.35254882061154846,0.35254882061154846,0.3664121584659474,4.000000113078213
10,81,10,0,10.001,8,4,0.999999796250919,0.999999796250919,4.001572281828136,4.001572281828136,4.430479816261724,4.001572939118072
5,243,10,0,10.001,8,4,5.022514815666493e-11,5.022514815666493e-11,0.00049193765863259,0.00049193765863259,0.000491937158907385,3.9999999999999982
10,243,10,0,10.001,8,4,0.11471025977486109,0.11471025977486109,0.5143462883969289,0.5143462883969289,0.869665590982469,4.0000000000608145
5,3,10,0,10.001,9,4,1.0702047449742624e-8,1.0702047449742624e-8,8.847359995323439,8.847359995323439,8.847359999999998,8.071686144000001
10,3,10,0,10.001,9,4,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999968265,9.702989999968265,9.702989999999996,9.164767441000002
5,9,10,0,10.001,9,4,0.9675611917975832,0.9675611917975832,5.292856444569084,5.292856444569084,6.925339958244799,5.270137700360583
10,9,10,0,10.001,9,4,0.7121229464232987,0.7121229464232987,7.8501553390046555,7.8501553390046555,9.135172474836406,7.273976443447301
5,27,10,0,10.001,9,4,0.849804378508195,0.849804378508195,3.4529800960579937,3.4529800960579937,3.321416142563493,4.024155138212102
10,27,10,0,10.001,9,4,0.9952347717907761,0.9952347717907761,4.569964602017354,4.569964602017354,7.623427143471034,4.567975183768223
5,81,10,0,10.001,9,4,0.009452373989610543,0.009452373989610543,0.36029272964170306,0.36029272964170306,0.3664121584659474,4.000000141347765
10,81,10,0,10.001,9,4,0.999999796250919,0.999999796250919,4.001965459253404,4.001965459253404,4.430479816261724,4.001966115894629
5,243,10,0,10.001,9,4,5.022514815666493e-11,5.022514815666493e-11,0.0004919376588327219,0.0004919376588327219,0.000491937158907385,3.9999999999999982
10,243,10,0,10.001,9,4,0.11471025977486109,0.11471025977486109,0.5269255295852451,0.5269255295852451,0.869665590982469,4.000000000076018
5,3,10,0,10.001,10,4,1.118468145869514e-10,1.118468145869514e-10,8.847360000107157,8.847360000107157,8.847359999999998,8.571398144
10,3,10,0,10.001,10,4,7.082453928325334e-11,7.082453928325334e-11,9.70299000002323,9.70299000002323,9.702989999999996,9.559885441000002
5,9,10,0,10.001,10,4,0.5852671592353297,0.5852671592353297,6.151183826630033,6.151183826630033,6.925339958244799,5.502544359341619
10,9,10,0,10.001,10,4,2.949334413248056e-10,2.949334413248056e-10,9.135172474977669,9.135172474977669,9.135172474836406,7.748628150853303
5,27,10,0,10.001,10,4,0.7795715371304752,0.7795715371304752,3.241697055022536,3.241697055022536,3.321416142563493,4.028979149477461
10,27,10,0,10.001,10,4,0.8948837383520322,0.8948837383520322,4.7755995330341445,4.7755995330341445,7.623427143471034,4.6775118739472585
5,81,10,0,10.001,10,4,1.309999678256841e-10,1.309999678256841e-10,0.3664121590124768,0.3664121590124768,0.3664121584659474,4.0000001696173175
10,81,10,0,10.001,10,4,0.9989582014234933,0.9989582014234933,3.9990052615853093,3.9990052615853093,4.430479816261724,4.002359292671186
5,243,10,0,10.001,10,4,5.0124832480027554e-11,5.0124832480027554e-11,0.000491937659032654,0.000491937659032654,0.000491937158907385,3.9999999999999982
10,243,10,0,10.001,10,4,0.10323895156273298,0.10323895156273298,0.5484449324583904,0.5484449324583904,0.869665590982469,4.000000000091222
5,3,10,0,10.001,5,5,1.0702047449742624e-8,1.0702047449742624e-8,8.847359958633053,8.847359958633053,8.847359999999998,6.3109821440000005
10,3,10,0,10.001,5,5,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999731757,9.702989999731757,9.702989999999996,7.657736441000002
5,9,10,0,10.001,5,5,0.9675611917975832,0.9675611917975832,5.046018611121943,5.046018611121943,6.925339958244799,5.090090006945919
10,9,10,0,10.001,5,5,0.7121229464232987,0.7121229464232987,6.183259401034412,6.183259401034412,9.135172474836406,5.750623271120293
5,27,10,0,10.001,5,5,0.849804378508195,0.849804378508195,4.249434897376702,4.249434897376702,3.321416142563493,5.000029235878753
10,27,10,0,10.001,5,5,0.9952347717907761,0.9952347717907761,5.01096799201597,5.01096799201597,7.623427143471034,5.0169103409595275
5,81,10,0,10.001,5,5,0.009452373989610543,0.009452373989610543,0.33102555844260384,0.33102555844260384,0.3664121584659474,5.000000000000001
10,81,10,0,10.001,5,5,0.999999796250919,0.999999796250919,4.999999368377983,4.999999368377983,4.430479816261724,5.0000001933496465
5,243,10,0,10.001,5,5,5.022514815666493e-11,5.022514815666493e-11,0.0004919376580572108,0.0004919376580572108,0.000491937158907385,4.999999999999998
10,243,10,0,10.001,5,5,0.11471025977486109,0.11471025977486109,0.5787395834182886,0.5787395834182886,0.869665590982469,4.999999999999997
5,3,10,0,10.001,6,5,1.0702047449742624e-8,1.0702047449742624e-8,8.847359968101541,8.847359968101541,8.847359999999998,6.810694144000001
10,3,10,0,10.001,6,5,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999791717,9.702989999791717,9.702989999999996,8.052854441000003
5,9,10,0,10.001,6,5,0.9675611917975832,0.9675611917975832,5.288898416170676,5.288898416170676,6.925339958244799,5.3224966659269555
10,9,10,0,10.001,6,5,0.7121229464232987,0.7121229464232987,6.659063177910419,6.659063177910419,9.135172474836406,6.225274978526294
5,27,10,0,10.001,6,5,0.849804378508195,0.849804378508195,4.260104812814598,4.260104812814598,3.321416142563493,5.004853247144113
10,27,10,0,10.001,6,5,0.9952347717907761,0.9952347717907761,5.121814268374367,5.121814268374367,7.623427143471034,5.126447031138562
5,81,10,0,10.001,6,5,0.009452373989610543,0.009452373989610543,0.33876946747275843,0.33876946747275843,0.3664121584659474,5.000000028269554
10,81,10,0,10.001,6,5,0.999999796250919,0.999999796250919,5.000392545803251,5.000392545803251,4.430479816261724,5.000393370126203
5,243,10,0,10.001,6,5,5.022514815666493e-11,5.022514815666493e-11,0.0004919376582573427,0.0004919376582573427,0.000491937158907385,4.999999999999998
10,243,10,0,10.001,6,5,0.11471025977486109,0.11471025977486109,0.5913188246066048,0.5913188246066048,0.869665590982469,5.000000000015201
5,3,10,0,10.001,7,5,1.0702047449742624e-8,1.0702047449742624e-8,8.847359977570028,8.847359977570028,8.847359999999998,7.310406144000002
10,3,10,0,10.001,7,5,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999851676,9.702989999851676,9.702989999999996,8.447972441000003
5,9,10,0,10.001,7,5,0.9675611917975832,0.9675611917975832,5.531778221219409,5.531778221219409,6.925339958244799,5.5549033249079915
10,9,10,0,10.001,7,5,0.7121229464232987,0.7121229464232987,7.134866954786425,7.134866954786425,9.135172474836406,6.699926685932296
5,27,10,0,10.001,7,5,0.849804378508195,0.849804378508195,4.270774728252495,4.270774728252495,3.321416142563493,5.009677258409472
10,27,10,0,10.001,7,5,0.9952347717907761,0.9952347717907761,5.232660544732765,5.232660544732765,7.623427143471034,5.235983721317597
5,81,10,0,10.001,7,5,0.009452373989610543,0.009452373989610543,0.34651337650291303,0.34651337650291303,0.3664121584659474,5.000000056539107
10,81,10,0,10.001,7,5,0.999999796250919,0.999999796250919,5.000785723228519,5.000785723228519,4.430479816261724,5.000786546902761
5,243,10,0,10.001,7,5,5.022514815666493e-11,5.022514815666493e-11,0.0004919376584574747,0.0004919376584574747,0.000491937158907385,4.999999999999998
10,243,10,0,10.001,7,5,0.11471025977486109,0.11471025977486109,0.6038980657949211,0.6038980657949211,0.869665590982469,5.000000000030406
5,3,10,0,10.001,8,5,1.0702047449742624e-8,1.0702047449742624e-8,8.847359987038514,8.847359987038514,8.847359999999998,7.8101181440000005
10,3,10,0,10.001,8,5,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999911637,9.702989999911637,9.702989999999996,8.843090441000003
5,9,10,0,10.001,8,5,0.9675611917975832,0.9675611917975832,5.774658026268142,5.774658026268142,6.925339958244799,5.7873099838890285
10,9,10,0,10.001,8,5,0.7121229464232987,0.7121229464232987,7.610670731662429,7.610670731662429,9.135172474836406,7.174578393338298
5,27,10,0,10.001,8,5,0.849804378508195,0.849804378508195,4.281444643690392,4.281444643690392,3.321416142563493,5.014501269674833
10,27,10,0,10.001,8,5,0.9952347717907761,0.9952347717907761,5.343506821091162,5.343506821091162,7.623427143471034,5.345520411496631
5,81,10,0,10.001,8,5,0.009452373989610543,0.009452373989610543,0.3542572855330676,0.3542572855330676,0.3664121584659474,5.00000008480866
10,81,10,0,10.001,8,5,0.999999796250919,0.999999796250919,5.0011789006537875,5.0011789006537875,4.430479816261724,5.001179723679318
5,243,10,0,10.001,8,5,5.022514815666493e-11,5.022514815666493e-11,0.0004919376586576066,0.0004919376586576066,0.000491937158907385,4.999999999999998
10,243,10,0,10.001,8,5,0.11471025977486109,0.11471025977486109,0.6164773069832373,0.6164773069832373,0.869665590982469,5.00000000004561
5,3,10,0,10.001,9,5,1.0702047449742624e-8,1.0702047449742624e-8,8.847359996507,8.847359996507,8.847359999999998,8.309830144000001
10,3,10,0,10.001,9,5,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999971596,9.702989999971596,9.702989999999996,9.238208441000003
5,9,10,0,10.001,9,5,0.9675611917975832,0.9675611917975832,6.017537831316875,6.017537831316875,6.925339958244799,6.019716642870065
10,9,10,0,10.001,9,5,0.7121229464232987,0.7121229464232987,8.086474508538435,8.086474508538435,9.135172474836406,7.6492301007443
5,27,10,0,10.001,9,5,0.849804378508195,0.849804378508195,4.292114559128289,4.292114559128289,3.321416142563493,5.019325280940192
10,27,10,0,10.001,9,5,0.9952347717907761,0.9952347717907761,5.454353097449559,5.454353097449559,7.623427143471034,5.455057101675666
5,81,10,0,10.001,9,5,0.009452373989610543,0.009452373989610543,0.3620011945632222,0.3620011945632222,0.3664121584659474,5.000000113078212
10,81,10,0,10.001,9,5,0.999999796250919,0.999999796250919,5.001572078079056,5.001572078079056,4.430479816261724,5.001572900455875
5,243,10,0,10.001,9,5,5.022514815666493e-11,5.022514815666493e-11,0.0004919376588577385,0.0004919376588577385,0.000491937158907385,4.999999999999998
10,243,10,0,10.001,9,5,0.11471025977486109,0.11471025977486109,0.6290565481715537,0.6290565481715537,0.869665590982469,5.000000000060814
5,3,10,0,10.001,10,5,1.118468145869514e-10,1.118468145869514e-10,8.847360000119528,8.847360000119528,8.847359999999998,8.809542144
10,3,10,0,10.001,10,5,7.082453928325334e-11,7.082453928325334e-11,9.702990000025313,9.702990000025313,9.702989999999996,9.633326441000003
5,9,10,0,10.001,10,5,0.5852671592353297,0.5852671592353297,6.559702282587242,6.559702282587242,6.925339958244799,6.252123301851101
10,9,10,0,10.001,10,5,2.949334413248056e-10,2.949334413248056e-10,9.135172475002163,9.135172475002163,9.135172474836406,8.123881808150301
5,27,10,0,10.001,10,5,0.7795715371304752,0.7795715371304752,4.013616888933591,4.013616888933591,3.321416142563493,5.024149292205552
10,27,10,0,10.001,10,5,0.8948837383520322,0.8948837383520322,5.599671391371477,5.599671391371477,7.623427143471034,5.564593791854701
5,81,10,0,10.001,10,5,1.309999678256841e-10,1.309999678256841e-10,0.3664121590286768,0.3664121590286768,0.3664121584659474,5.000000141347765
10,81,10,0,10.001,10,5,0.9989582014234933,0.9989582014234933,4.997765209168031,4.997765209168031,4.430479816261724,5.001966077232432
5,243,10,0,10.001,10,5,5.0124832480027554e-11,5.0124832480027554e-11,0.0004919376590576206,0.0004919376590576206,0.000491937158907385,4.999999999999998
10,243,10,0,10.001,10,5,0.10323895156273298,0.10323895156273298,0.6437596443782021,0.6437596443782021,0.869665590982469,5.000000000076017
