S,D,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,gen,cost,compositionality
5,81,10,16,10,0,26,18.0,10,61,0.3664121584659474,2.970605098330998e-79
5,81,10,16,10,0,26,18.0,10,62,0.3664121584659474,1.836786081424625e-80
5,81,10,16,10,0,26,18.0,10,63,0.3664121584659474,1.1357225202403212e-81
5,81,10,16,10,0,26,18.0,10,64,0.3664121584659474,7.022405363506443e-83
5,81,10,16,10,0,26,18.0,10,65,0.3664121584659474,4.342097317835088e-84
5,81,10,16,10,0,26,18.0,10,66,0.3664121584659474,2.6848078602139457e-85
5,81,10,16,10,0,26,18.0,10,67,0.3664121584659474,1.6600717852773726e-86
5,81,10,16,10,0,26,18.0,10,68,0.3664121584659474,1.0264564452125812e-87
5,81,10,16,10,0,26,18.0,10,69,0.3664121584659474,6.346790803039918e-89
5,81,10,16,10,0,26,18.0,10,70,0.3664121584659474,3.9243509732368284e-90
5,81,10,16,10,0,26,18.0,10,71,0.3664121584659474,2.4265067242752765e-91
5,81,10,16,10,0,26,18.0,10,72,0.3664121584659474,1.5003588932558519e-92
5,81,10,16,10,0,26,18.0,10,73,0.3664121584659474,9.277026871805817e-94
5,81,10,16,10,0,26,18.0,10,74,0.3664121584659474,5.73617605541337e-95
5,81,10,16,10,0,26,18.0,10,75,0.3664121584659474,3.5467953465454202e-96
5,81,10,16,10,0,26,18.0,10,76,0.3664121584659474,2.1930563338279026e-97
5,81,10,16,10,0,26,18.0,10,77,0.3664121584659474,1.3560117270445652e-98
5,81,10,16,10,0,26,18.0,10,78,0.3664121584659474,8.384498726819661e-100
5,81,10,16,10,0,26,18.0,10,79,0.3664121584659474,5.184307591001395e-101
5,81,10,16,10,0,26,18.0,10,80,0.3664121584659474,3.2055637520872365e-102
5,81,10,16,10,0,26,18.0,10,81,0.3664121584659474,1.9820658377854412e-103
5,81,10,16,10,0,26,18.0,10,82,0.3664121584659474,1.2255519743627266e-104
5,81,10,16,10,0,26,18.0,10,83,0.3664121584659474,7.577839309023833e-106
5,81,10,16,10,0,26,18.0,10,84,0.3664121584659474,4.685533522415192e-107
5,81,10,16,10,0,26,18.0,10,85,0.3664121584659474,2.8971615119276836e-108
5,81,10,16,10,0,26,18.0,10,86,0.3664121584659474,1.7913744050791872e-109
5,81,10,16,10,0,26,18.0,10,87,0.3664121584659474,1.1076435490258963e-110
5,81,10,16,10,0,26,18.0,10,88,0.3664121584659474,6.848787323409644e-112
5,81,10,16,10,0,26,18.0,10,89,0.3664121584659474,4.234745721450503e-113
5,81,10,16,10,0,26,18.0,10,90,0.3664121584659474,2.6184301655925012e-114
5,81,10,16,10,0,26,18.0,10,91,0.3664121584659474,1.6190290947944268e-115
5,81,10,16,10,0,26,18.0,10,92,0.3664121584659474,1.0010789075972148e-116
5,81,10,16,10,0,26,18.0,10,93,0.3664121584659474,6.189876281150341e-118
5,81,10,16,10,0,26,18.0,10,94,0.3664121584659474,3.827327504872721e-119
5,81,10,16,10,0,26,18.0,10,95,0.3664121584659474,2.3665151231153444e-120
5,81,10,16,10,0,26,18.0,10,96,0.3664121584659474,1.4632648553863113e-121
5,81,10,16,10,0,26,18.0,10,97,0.3664121584659474,9.047666824922134e-123
5,81,10,16,10,0,26,18.0,10,98,0.3664121584659474,5.5943580325507745e-124
5,81,10,16,10,0,26,18.0,10,99,0.3664121584659474,3.4591063532707745e-125
5,81,10,16,10,0,26,18.0,10,100,0.3664121584659474,2.1388364301350493e-126
5,81,10,16,10,0,26,18.0,10,101,0.3664121584659474,1.3224864481392102e-127
5,243,10,16,10,0,26,18.0,10,1,9.999999999999999e-6,1.0e-6
5,243,10,16,10,0,26,18.0,10,2,0.0004919421397962308,2.4908461964732347e-10
5,243,10,16,10,0,26,18.0,10,3,0.0004919371601480415,6.203283000484813e-14
5,243,10,16,10,0,26,18.0,10,4,0.0004919371589076939,1.5448853664384673e-17
5,243,10,16,10,0,26,18.0,10,5,0.0004919371589073851,3.8474317473901396e-21
5,243,10,16,10,0,26,18.0,10,6,0.000491937158907385,9.581766629682932e-25
5,243,10,16,10,0,26,18.0,10,7,0.000491937158907385,2.3862736956408325e-28
5,243,10,16,10,0,26,18.0,10,8,0.000491937158907385,5.942852054930275e-32
5,243,10,16,10,0,26,18.0,10,9,0.000491937158907385,1.480026813827186e-35
5,243,10,16,10,0,26,18.0,10,10,0.000491937158907385,3.6859059411215984e-39
5,243,10,16,10,0,26,18.0,10,11,0.000491937158907385,9.179497614414064e-43
5,243,10,16,10,0,26,18.0,10,12,0.000491937158907385,2.2860913381688925e-46
5,243,10,16,10,0,26,18.0,10,13,0.000491937158907385,5.693354719374186e-50
5,243,10,16,10,0,26,18.0,10,14,0.000491937158907385,1.4178912023079278e-53
5,243,10,16,10,0,26,18.0,10,15,0.000491937158907385,3.5311614341205257e-57
5,243,10,16,10,0,26,18.0,10,16,0.000491937158907385,8.79411696294029e-61
5,243,10,16,10,0,26,18.0,10,17,0.000491937158907385,2.1901149126345947e-64
5,243,10,16,10,0,26,18.0,10,18,0.000491937158907385,5.454331970746092e-68
5,243,10,16,10,0,26,18.0,10,19,0.000491937158907385,1.3583642152966098e-71
5,243,10,16,10,0,26,18.0,10,20,0.000491937158907385,3.382913528723075e-75
5,243,10,16,10,0,26,18.0,10,21,0.000491937158907385,8.42491565512766e-79
5,243,10,16,10,0,26,18.0,10,22,0.000491937158907385,2.0981678424043892e-82
5,243,10,16,10,0,26,18.0,10,23,0.000491937158907385,5.225344056970483e-86
5,243,10,16,10,0,26,18.0,10,24,0.000491937158907385,1.3013363355348899e-89
5,243,10,16,10,0,26,18.0,10,25,0.000491937158907385,3.240889479658893e-93
5,243,10,16,10,0,26,18.0,10,26,0.000491937158907385,8.071214437462455e-97
5,243,10,16,10,0,26,18.0,10,27,0.000491937158907385,2.0100809640185232e-100
5,243,10,16,10,0,26,18.0,10,28,0.000491937158907385,5.005969687976625e-104
5,243,10,16,10,0,26,18.0,10,29,0.000491937158907385,1.2467026436010693e-107
5,243,10,16,10,0,26,18.0,10,30,0.000491937158907385,3.104827992256817e-111
5,243,10,16,10,0,26,18.0,10,31,0.000491937158907385,7.732362573369318e-115
5,243,10,16,10,0,26,18.0,10,32,0.000491937158907385,1.9256922159665773e-118
5,243,10,16,10,0,26,18.0,10,33,0.000491937158907385,4.795805260614425e-122
5,243,10,16,10,0,26,18.0,10,34,0.000491937158907385,1.194362624880454e-125
5,243,10,16,10,0,26,18.0,10,35,0.000491937158907385,2.974478741717233e-129
5,243,10,16,10,0,26,18.0,10,36,0.000491937158907385,7.407736645989988e-133
5,243,10,16,10,0,26,18.0,10,37,0.000491937158907385,1.844846340527641e-136
5,243,10,16,10,0,26,18.0,10,38,0.000491937158907385,4.594464116108413e-140
5,243,10,16,10,0,26,18.0,10,39,0.000491937158907385,1.1442199846395057e-143
5,243,10,16,10,0,26,18.0,10,40,0.000491937158907385,2.8496019125672886e-147
5,243,10,16,10,0,26,18.0,10,41,0.000491937158907385,7.09673941122911e-151
5,243,10,16,10,0,26,18.0,10,42,0.000491937158907385,1.767394598128915e-154
5,243,10,16,10,0,26,18.0,10,43,0.000491937158907385,4.401575828686468e-158
5,243,10,16,10,0,26,18.0,10,44,0.000491937158907385,1.096182470863466e-161
5,243,10,16,10,0,26,18.0,10,45,0.000491937158907385,2.729967757449549e-165
5,243,10,16,10,0,26,18.0,10,46,0.000491937158907385,6.798798698946159e-169
5,243,10,16,10,0,26,18.0,10,47,0.000491937158907385,1.6931944936952692e-172
5,243,10,16,10,0,26,18.0,10,48,0.000491937158907385,4.2167855240726e-176
5,243,10,16,10,0,26,18.0,10,49,0.000491937158907385,1.0501617045317653e-179
5,243,10,16,10,0,26,18.0,10,50,0.000491937158907385,2.615356174434816e-183
5,243,10,16,10,0,26,18.0,10,51,0.000491937158907385,6.513366360282678e-187
5,243,10,16,10,0,26,18.0,10,52,0.000491937158907385,1.6221095144882098e-190
5,243,10,16,10,0,26,18.0,10,53,0.000491937158907385,4.039753226592617e-194
5,243,10,16,10,0,26,18.0,10,54,0.000491937158907385,1.0060730170191032e-197
5,243,10,16,10,0,26,18.0,10,55,0.000491937158907385,2.5055563020805105e-201
5,243,10,16,10,0,26,18.0,10,56,0.000491937158907385,6.2399172591825505e-205
5,243,10,16,10,0,26,18.0,10,57,0.000491937158907385,1.5540088789508725e-208
5,243,10,16,10,0,26,18.0,10,58,0.000491937158907385,3.870153233689693e-212
5,243,10,16,10,0,26,18.0,10,59,0.000491937158907385,9.638352943228129e-216
5,243,10,16,10,0,26,18.0,10,60,0.000491937158907385,2.4003661314895326e-219
5,243,10,16,10,0,26,18.0,10,61,0.000491937158907385,5.977948306251032e-223
5,243,10,16,10,0,26,18.0,10,62,0.000491937158907385,1.488767296097196e-226
5,243,10,16,10,0,26,18.0,10,63,0.000491937158907385,3.707673516699075e-230
5,243,10,16,10,0,26,18.0,10,64,0.000491937158907385,9.233708278299358e-234
5,243,10,16,10,0,26,18.0,10,65,0.000491937158907385,2.2995921346559635e-237
5,243,10,16,10,0,26,18.0,10,66,0.000491937158907385,5.7269775331753555e-241
5,243,10,16,10,0,26,18.0,10,67,0.000491937158907385,1.4262647350027638e-244
5,243,10,16,10,0,26,18.0,10,68,0.000491937158907385,3.5520151467830415e-248
5,243,10,16,10,0,26,18.0,10,69,0.000491937158907385,8.846051713500232e-252
5,243,10,16,10,0,26,18.0,10,70,0.000491937158907385,2.2030489084144685e-255
5,243,10,16,10,0,26,18.0,10,71,0.000491937158907385,5.486543206003669e-259
5,243,10,16,10,0,26,18.0,10,72,0.000491937158907385,1.3663862039726347e-262
5,243,10,16,10,0,26,18.0,10,73,0.000491937158907385,3.402891744958397e-266
5,243,10,16,10,0,26,18.0,10,74,0.000491937158907385,8.474670041485514e-270
5,243,10,16,10,0,26,18.0,10,75,0.000491937158907385,2.110558833335151e-273
5,243,10,16,10,0,26,18.0,10,76,0.000491937158907385,5.256202975647908e-277
5,243,10,16,10,0,26,18.0,10,77,0.000491937158907385,1.3090215389803692e-280
5,243,10,16,10,0,26,18.0,10,78,0.000491937158907385,3.260028955223736e-284
5,243,10,16,10,0,26,18.0,10,79,0.000491937158907385,8.118879997326419e-288
5,243,10,16,10,0,26,18.0,10,80,0.000491937158907385,2.021951746942787e-291
5,243,10,16,10,0,26,18.0,10,81,0.000491937158907385,5.035533064057209e-295
5,243,10,16,10,0,26,18.0,10,82,0.000491937158907385,1.2540652009897282e-298
5,243,10,16,10,0,26,18.0,10,83,0.000491937158907385,3.1231639397999996e-302
5,243,10,16,10,0,26,18.0,10,84,0.000491937158907385,7.778027001442128e-306
5,243,10,16,10,0,26,18.0,10,85,0.000491937158907385,1.93706463065262e-309
5,243,10,16,10,0,26,18.0,10,86,0.000491937158907385,4.8241274846e-313
5,243,10,16,10,0,26,18.0,10,87,0.000491937158907385,1.20141607e-316
5,243,10,16,10,0,26,18.0,10,88,0.000491937158907385,2.992e-320
5,243,10,16,10,0,26,18.0,10,89,0.000491937158907385,1.0e-323
5,243,10,16,10,0,26,18.0,10,90,0.000491937158907385,0.0
5,243,10,16,10,0,26,18.0,10,91,0.000491937158907385,0.0
5,243,10,16,10,0,26,18.0,10,92,0.000491937158907385,0.0
5,243,10,16,10,0,26,18.0,10,93,0.000491937158907385,0.0
5,243,10,16,10,0,26,18.0,10,94,0.000491937158907385,0.0
5,243,10,16,10,0,26,18.0,10,95,0.000491937158907385,0.0
5,243,10,16,10,0,26,18.0,10,96,0.000491937158907385,0.0
5,243,10,16,10,0,26,18.0,10,97,0.000491937158907385,0.0
5,243,10,16,10,0,26,18.0,10,98,0.000491937158907385,0.0
5,243,10,16,10,0,26,18.0,10,99,0.000491937158907385,0.0
5,243,10,16,10,0,26,18.0,10,100,0.000491937158907385,0.0
5,243,10,16,10,0,26,18.0,10,101,0.000491937158907385,0.0
5,3,1,18,10,0,19,10.0,1,1,1.0e-6,1.0e-6
5,3,1,18,10,0,19,10.0,1,2,8.847360110590676,5.529599308800038e-7
5,3,1,18,10,0,19,10.0,1,3,8.847360061152541,3.0576470224495247e-7
5,3,1,18,10,0,19,10.0,1,4,8.847360033815006,1.6907564329119833e-7
5,3,1,18,10,0,19,10.0,1,5,8.847360018698376,9.349206573839699e-8
5,3,1,18,10,0,19,10.0,1,6,8.847360010339461,5.169737206654214e-8
5,3,1,18,10,0,19,10.0,1,7,8.847360005717311,2.8586578673183697e-8
5,3,1,18,10,0,19,10.0,1,8,8.847360003161445,1.5807234486639356e-8
5,3,1,18,10,0,19,10.0,1,9,8.847360001748152,8.740768364461197e-9
5,3,1,18,10,0,19,10.0,1,10,8.84736000096666,4.833295269531624e-9
5,3,1,18,10,0,19,10.0,1,11,8.847360000534524,2.672618950625521e-9
5,3,1,18,10,0,19,10.0,1,12,8.84736000029557,1.4778513744441717e-9
5,3,1,18,10,0,19,10.0,1,13,8.84736000016344,8.171926958616889e-10
5,3,1,18,10,0,19,10.0,1,14,8.847360000090376,4.518748730575204e-10
5,3,1,18,10,0,19,10.0,1,15,8.847360000049973,2.498687297917728e-10
5,3,1,18,10,0,19,10.0,1,16,8.847360000027633,1.3816741282134313e-10
5,3,1,18,10,0,19,10.0,1,17,8.84736000001528,7.640105259237051e-11
5,3,1,18,10,0,19,10.0,1,18,8.84736000000845,4.224672604107376e-11
5,3,1,18,10,0,19,10.0,1,19,8.84736000000467,2.3360749631548798e-11
5,3,1,18,10,0,19,10.0,1,20,8.847360000002583,1.2917560116223493e-11
5,3,1,18,10,0,19,10.0,1,21,8.847360000001427,7.1428940418554125e-12
5,3,1,18,10,0,19,10.0,1,22,8.84736000000079,3.949734689380841e-12
5,3,1,18,10,0,19,10.0,1,23,8.847360000000437,2.1840452938389515e-12
5,3,1,18,10,0,19,10.0,1,24,8.84736000000024,1.2076896856808577e-12
5,3,1,18,10,0,19,10.0,1,25,8.847360000000133,6.678040885939873e-13
5,3,1,18,10,0,19,10.0,1,26,8.847360000000073,3.692689488289001e-13
5,3,1,18,10,0,19,10.0,1,27,8.847360000000041,2.0419095794441896e-13
5,3,1,18,10,0,19,10.0,1,28,8.847360000000021,1.1290943210494313e-13
5,3,1,18,10,0,19,10.0,1,29,8.847360000000013,6.243439957674848e-14
5,3,1,18,10,0,19,10.0,1,30,8.847360000000004,3.4523725589958664e-14
5,3,1,18,10,0,19,10.0,1,31,8.847360000000004,1.9090239302223513e-14
5,3,1,18,10,0,19,10.0,1,32,8.847360000000002,1.0556138724557476e-14
5,3,1,18,10,0,19,10.0,1,33,8.84736,5.837122469131297e-15
5,3,1,18,10,0,19,10.0,1,34,8.84736,3.2276952405308277e-15
5,3,1,18,10,0,19,10.0,1,35,8.847359999999998,1.784786360203932e-15
5,3,1,18,10,0,19,10.0,1,36,8.847359999999998,9.869154657383678e-16
5,3,1,18,10,0,19,10.0,1,37,8.84736,5.457247759346895e-16
5,3,1,18,10,0,19,10.0,1,38,8.84736,3.01763972100847e-16
5,3,1,18,10,0,19,10.0,1,39,8.84736,1.6686340601288497e-16
5,3,1,18,10,0,19,10.0,1,40,8.84736,9.226878898888527e-17
5,3,1,18,10,0,19,10.0,1,41,8.847359999999998,5.102094955929421e-17
5,3,1,18,10,0,19,10.0,1,42,8.847359999999998,2.821254426830745e-17
5,3,1,18,10,0,19,10.0,1,43,8.847359999999998,1.5600408478603355e-17
5,3,1,18,10,0,19,10.0,1,44,8.847359999999998,8.626401872328547e-18
5,3,1,18,10,0,19,10.0,1,45,8.847359999999998,4.770055179322814e-18
5,3,1,18,10,0,19,10.0,1,46,8.847359999999998,2.6376497119583555e-18
5,3,1,18,10,0,19,10.0,1,47,8.847359999999998,1.4585147847244985e-18
5,3,1,18,10,0,19,10.0,1,48,8.847359999999998,8.065003353612622e-19
5,3,1,18,10,0,19,10.0,1,49,8.847359999999998,4.459624254413654e-19
5,3,1,18,10,0,19,10.0,1,50,8.847359999999998,2.4659938277205853e-19
5,3,1,18,10,0,19,10.0,1,51,8.847359999999998,1.3635959469763807e-19
5,3,1,18,10,0,19,10.0,1,52,8.847359999999998,7.540140148400629e-20
5,3,1,18,10,0,19,10.0,1,53,8.847359999999998,4.16939589645963e-20
5,3,1,18,10,0,19,10.0,1,54,8.847359999999998,2.305509154906327e-20
5,3,1,18,10,0,19,10.0,1,55,8.847359999999998,1.2748543422970081e-20
5,3,1,18,10,0,19,10.0,1,56,8.847359999999998,7.049434571165567e-21
5,3,1,18,10,0,19,10.0,1,57,8.847359999999998,3.898055340471729e-21
5,3,1,18,10,0,19,10.0,1,58,8.847359999999998,2.1554686810672566e-21
5,3,1,18,10,0,19,10.0,1,59,8.847359999999998,1.1918879618829554e-21
5,3,1,18,10,0,19,10.0,1,60,8.847359999999998,6.590663674028019e-22
5,3,1,18,10,0,19,10.0,1,61,8.847359999999998,3.644373385190549e-22
5,3,1,18,10,0,19,10.0,1,62,8.847359999999998,2.015192707074975e-22
5,3,1,18,10,0,19,10.0,1,63,8.847359999999998,1.114320959304183e-22
5,3,1,18,10,0,19,10.0,1,64,8.847359999999998,6.161749176568438e-23
5,3,1,18,10,0,19,10.0,1,65,8.847359999999998,3.4072008246752984e-23
5,3,1,18,10,0,19,10.0,1,66,8.847359999999998,1.884045768012461e-23
5,3,1,18,10,0,19,10.0,1,67,8.847359999999998,1.041801947880175e-23
5,3,1,18,10,0,19,10.0,1,68,8.847359999999998,5.760748050998241e-24
5,3,1,18,10,0,19,10.0,1,69,8.847359999999998,3.1854632422800014e-24
5,3,1,18,10,0,19,10.0,1,70,8.847359999999998,1.761433754451157e-24
5,3,1,18,10,0,19,10.0,1,71,8.847359999999998,9.740024088613162e-25
5,3,1,18,10,0,19,10.0,1,72,8.847359999999998,5.385843720039557e-25
5,3,1,18,10,0,19,10.0,1,73,8.847359999999998,2.978156143433087e-25
5,3,1,18,10,0,19,10.0,1,74,8.847359999999998,1.6468012210727666e-25
5,3,1,18,10,0,19,10.0,1,75,8.847359999999998,9.106152032044011e-26
5,3,1,18,10,0,19,10.0,1,76,8.847359999999998,5.035337827639078e-26
5,3,1,18,10,0,19,10.0,1,77,8.847359999999998,2.7843404051713165e-26
5,3,1,18,10,0,19,10.0,1,78,8.847359999999998,1.5396288704435382e-26
5,3,1,18,10,0,19,10.0,1,79,8.847359999999998,8.513531802004626e-27
5,3,1,18,10,0,19,10.0,1,80,8.847359999999998,4.707642545236498e-27
5,3,1,18,10,0,19,10.0,1,81,8.847359999999998,2.603138021813986e-27
5,3,1,18,10,0,19,10.0,1,82,8.847359999999998,1.4394312005422676e-27
5,3,1,18,10,0,19,10.0,1,83,8.847359999999998,7.959478766518559e-28
5,3,1,18,10,0,19,10.0,1,84,8.847359999999998,4.401273378734121e-28
5,3,1,18,10,0,19,10.0,1,85,8.847359999999998,2.4337281275048304e-28
5,3,1,18,10,0,19,10.0,1,86,8.847359999999998,1.345754305385077e-28
5,3,1,18,10,0,19,10.0,1,87,8.847359999999998,7.441483007057354e-29
5,3,1,18,10,0,19,10.0,1,88,8.847359999999998,4.114842443582452e-29
5,3,1,18,10,0,19,10.0,1,89,8.847359999999998,2.2753432776033463e-29
5,3,1,18,10,0,19,10.0,1,90,8.847359999999998,1.258173818783552e-29
5,3,1,18,10,0,19,10.0,1,91,8.847359999999998,6.95719794834556e-30
5,3,1,18,10,0,19,10.0,1,92,8.847359999999998,3.847052177517177e-30
5,3,1,18,10,0,19,10.0,1,93,8.847359999999998,2.1272659720799076e-30
5,3,1,18,10,0,19,10.0,1,94,8.847359999999998,1.176292991921311e-30
5,3,1,18,10,0,19,10.0,1,95,8.847359999999998,6.504429728128109e-31
5,3,1,18,10,0,19,10.0,1,96,8.847359999999998,3.596689462465735e-31
5,3,1,18,10,0,19,10.0,1,97,8.847359999999998,1.9888254051650616e-31
5,3,1,18,10,0,19,10.0,1,98,8.847359999999998,1.0997408960400771e-31
5,3,1,18,10,0,19,10.0,1,99,8.847359999999998,6.081127258743238e-32
5,3,1,18,10,0,19,10.0,1,100,8.847359999999998,3.362620128994676e-32
5,3,1,18,10,0,19,10.0,1,101,8.847359999999998,1.859394426528904e-32
5,9,1,18,10,0,19,10.0,1,1,1.0e-6,1.0e-6
5,9,1,18,10,0,19,10.0,1,2,6.925340217932626,1.298500592920554e-6
5,9,1,18,10,0,19,10.0,1,3,6.92534029544478,1.6861035381636556e-6
5,9,1,18,10,0,19,10.0,1,4,6.9253403960909905,2.189405692951665e-6
5,9,1,18,10,0,19,10.0,1,5,6.925340526774457,2.842942899735553e-6
5,9,1,18,10,0,19,10.0,1,6,6.925340696457376,3.6915596392797455e-6
5,9,1,18,10,0,19,10.0,1,7,6.925340916774468,4.7934859294305376e-6
5,9,1,18,10,0,19,10.0,1,8,6.9253412028288555,6.2243325155634854e-6
5,9,1,18,10,0,19,10.0,1,9,6.925341574224232,8.082278349737612e-6
5,9,1,18,10,0,19,10.0,1,10,6.925342056403036,1.0494806065706344e-5
5,9,1,18,10,0,19,10.0,1,11,6.925342682380351,1.3627447203895534e-5
5,9,1,18,10,0,19,10.0,1,12,6.925343494989344,1.7695136551977797e-5
5,9,1,18,10,0,19,10.0,1,13,6.925344549786586,2.297695350267885e-5
5,9,1,18,10,0,19,10.0,1,14,6.925345918807259,2.9835259902221877e-5
5,9,1,18,10,0,19,10.0,1,15,6.925347695411946,3.874054412506843e-5
5,9,1,18,10,0,19,10.0,1,16,6.925350000530777,5.03036702700282e-5
5,9,1,18,10,0,19,10.0,1,17,6.925352990688121,6.531773546396925e-5
5,9,1,18,10,0,19,10.0,1,18,6.925356868282277,8.481239074486444e-5
5,9,1,18,10,0,19,10.0,1,19,6.925361894697053,0.00011012432474888965
5,9,1,18,10,0,19,10.0,1,20,6.925368406928586,0.000142988699144462
5,9,1,18,10,0,19,10.0,1,21,6.92537683850397,0.0001856577298274901
5,9,1,18,10,0,19,10.0,1,22,6.925387745513777,0.00024105441566491992
5,9,1,18,10,0,19,10.0,1,23,6.9254018385130545,0.00031297173584672627
5,9,1,18,10,0,19,10.0,1,24,6.925420020744912,0.00040633060119875993
5,9,1,18,10,0,19,10.0,1,25,6.925443432395531,0.0005275136145004355
5,9,1,18,10,0,19,10.0,1,26,6.925473499027332,0.0006847964564684808
5,9,1,18,10,0,19,10.0,1,27,6.925511979320855,0.0008889046735791986
5,9,1,18,10,0,19,10.0,1,28,6.925561001699963,0.0011537310085248723
5,9,1,18,10,0,19,10.0,1,29,6.925623069497765,0.0014972573532328146
5,9,1,18,10,0,19,10.0,1,30,6.925700997015019,0.0019427359739982463
5,9,1,18,10,0,19,10.0,1,31,6.925797709166538,0.0025201966634092595
5,9,1,18,10,0,19,10.0,1,32,6.925915787390987,0.0032683592288295094
5,9,1,18,10,0,19,10.0,1,33,6.926056561427493,0.004237042653702048
5,9,1,18,10,0,19,10.0,1,34,6.926218410872002,0.005490170241815709
5,9,1,18,10,0,19,10.0,1,35,6.926393723056143,0.007109468390043309
5,9,1,18,10,0,19,10.0,1,36,6.926563613982787,0.009198935580478254
5,9,1,18,10,0,19,10.0,1,37,6.926689004918334,0.011890101859059036
5,9,1,18,10,0,19,10.0,1,38,6.926695904650442,0.015347982986446265
5,9,1,18,10,0,19,10.0,1,39,6.926451748599514,0.019777422310377414
5,9,1,18,10,0,19,10.0,1,40,6.92572845838923,0.025429161113162603
5,9,1,18,10,0,19,10.0,1,41,6.924146811731689,0.03260443425390093
5,9,1,18,10,0,19,10.0,1,42,6.921096531729966,0.041656118164547125
5,9,1,18,10,0,19,10.0,1,43,6.9156288030660145,0.05298349142593537
5,9,1,18,10,0,19,10.0,1,44,6.906325347199445,0.06701668034321617
5,9,1,18,10,0,19,10.0,1,45,6.891164114922394,0.08418629575123224
5,9,1,18,10,0,19,10.0,1,46,6.867428249258066,0.10487443445544861
5,9,1,18,10,0,19,10.0,1,47,6.831738486082972,0.1293462397355852
5,9,1,18,10,0,19,10.0,1,48,6.780312949788388,0.15766754433090108
5,9,1,18,10,0,19,10.0,1,49,6.70953937351546,0.18962345503106087
5,9,1,18,10,0,19,10.0,1,50,6.6168468044748785,0.2246621259031525
5,9,1,18,10,0,19,10.0,1,51,6.501686626695932,0.2618914208462602
5,9,1,18,10,0,19,10.0,1,52,6.3662574447598494,0.3001472495212737
5,9,1,18,10,0,19,10.0,1,53,6.215583943624407,0.33812991371016515
5,9,1,18,10,0,19,10.0,1,54,6.0567838623082855,0.37457752415428835
5,9,1,18,10,0,19,10.0,1,55,5.897737524818732,0.40842886257530564
5,9,1,18,10,0,19,10.0,1,56,5.745656574012191,0.4389328375453291
5,9,1,18,10,0,19,10.0,1,57,5.606038849958562,0.46568482125540617
5,9,1,18,10,0,19,10.0,1,58,5.482239119838611,0.48859725246898567
5,9,1,18,10,0,19,10.0,1,59,5.375591280792755,0.5078291099503592
5,9,1,18,10,0,19,10.0,1,60,5.285856066097738,0.5237017867122991
5,9,1,18,10,0,19,10.0,1,61,5.211762765976385,0.5366218540871898
5,9,1,18,10,0,19,10.0,1,62,5.151492506088154,0.5470211623771836
5,9,1,18,10,0,19,10.0,1,63,5.103038652923208,0.555316514621756
5,9,1,18,10,0,19,10.0,1,64,5.064439951594878,0.5618863832976139
5,9,1,18,10,0,19,10.0,1,65,5.033910318310006,0.5670603439167363
5,9,1,18,10,0,19,10.0,1,66,5.009896020080687,0.5711169237527922
5,9,1,18,10,0,19,10.0,1,67,4.9910872782423406,0.5742863947344488
5,9,1,18,10,0,19,10.0,1,68,4.9764043593570895,0.576756044037018
5,9,1,18,10,0,19,10.0,1,69,4.96497151185295,0.578676333656355
5,9,1,18,10,0,19,10.0,1,70,4.956086899156615,0.5801670182012104
5,9,1,18,10,0,19,10.0,1,71,4.949193077240242,0.5813227367929075
5,9,1,18,10,0,19,10.0,1,72,4.943850263127998,0.5822178752320182
5,9,1,18,10,0,19,10.0,1,73,4.939713266921788,0.5829106575073758
5,9,1,18,10,0,19,10.0,1,74,4.936512196106756,0.5834465119266565
5,9,1,18,10,0,19,10.0,1,75,4.934036655429016,0.5838607962591511
5,9,1,18,10,0,19,10.0,1,76,4.932123002592224,0.5841809782329533
5,9,1,18,10,0,19,10.0,1,77,4.930644180334627,0.5844283651716504
5,9,1,18,10,0,19,10.0,1,78,4.929501668967067,0.584619467123931
5,9,1,18,10,0,19,10.0,1,79,4.928619155175952,0.5847670659085122
5,9,1,18,10,0,19,10.0,1,80,4.927937573425721,0.5848810504186425
5,9,1,18,10,0,19,10.0,1,81,4.9274112355758515,0.584969067452459
5,9,1,18,10,0,19,10.0,1,82,4.927004817696528,0.5850370277173726
5,9,1,18,10,0,19,10.0,1,83,4.926691018858103,0.5850894985867632
5,9,1,18,10,0,19,10.0,1,84,4.926448744780229,0.5851300085686891
5,9,1,18,10,0,19,10.0,1,85,4.926261700305815,0.585161283103274
5,9,1,18,10,0,19,10.0,1,86,4.926117299649895,0.585185427040549
5,9,1,18,10,0,19,10.0,1,87,4.92600582325599,0.5852040657742348
5,9,1,18,10,0,19,10.0,1,88,4.925919765796139,0.5852184543503449
5,9,1,18,10,0,19,10.0,1,89,4.925853332185732,0.5852295617887109
5,9,1,18,10,0,19,10.0,1,90,4.925802048132685,0.585238136231316
5,9,1,18,10,0,19,10.0,1,91,4.925762459264604,0.5852447552668412
5,9,1,18,10,0,19,10.0,1,92,4.9257318987304775,0.5852498647983106
5,9,1,18,10,0,19,10.0,1,93,4.925708307718743,0.5852538090584887
5,9,1,18,10,0,19,10.0,1,94,4.92569009685806,0.5852568537869904
5,9,1,18,10,0,19,10.0,1,95,4.925676039197627,0.58525920412576
5,9,1,18,10,0,19,10.0,1,96,4.925665187577061,0.5852610184357293
5,9,1,18,10,0,19,10.0,1,97,4.925656810830814,0.5852624189638663
