S,D,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,gen,cost,compositionality
10,243,10,0,10.001,9,4,31,0.5269255295856834,0.114710259774405
10,243,10,0,10.001,9,4,32,0.5269255295853833,0.11471025977472224
10,243,10,0,10.001,9,4,33,0.526925529585293,0.11471025977482009
10,243,10,0,10.001,9,4,34,0.5269255295852567,0.11471025977484843
10,243,10,0,10.001,9,4,35,0.5269255295852513,0.11471025977485776
10,243,10,0,10.001,9,4,36,0.526925529585248,0.11471025977486046
10,243,10,0,10.001,9,4,37,0.5269255295852479,0.11471025977486145
10,243,10,0,10.001,9,4,38,0.526925529585245,0.11471025977486118
10,243,10,0,10.001,9,4,39,0.5269255295852467,0.11471025977486148
10,243,10,0,10.001,9,4,40,0.5269255295852473,0.1147102597748617
10,243,10,0,10.001,9,4,41,0.5269255295852473,0.1147102597748618
10,243,10,0,10.001,9,4,42,0.5269255295852454,0.1147102597748614
10,243,10,0,10.001,9,4,43,0.526925529585245,0.11471025977486117
10,243,10,0,10.001,9,4,44,0.5269255295852481,0.11471025977486178
10,243,10,0,10.001,9,4,45,0.526925529585249,0.11471025977486218
10,243,10,0,10.001,9,4,46,0.5269255295852491,0.11471025977486236
10,243,10,0,10.001,9,4,47,0.5269255295852449,0.1147102597748615
10,243,10,0,10.001,9,4,48,0.5269255295852451,0.1147102597748612
10,243,10,0,10.001,9,4,49,0.5269255295852439,0.11471025977486084
10,243,10,0,10.001,9,4,50,0.5269255295852465,0.11471025977486128
10,243,10,0,10.001,9,4,51,0.5269255295852466,0.11471025977486149
10,243,10,0,10.001,9,4,52,0.5269255295852451,0.11471025977486121
10,243,10,0,10.001,9,4,53,0.5269255295852509,0.11471025977486238
10,243,10,0,10.001,9,4,54,0.5269255295852424,0.11471025977486095
10,243,10,0,10.001,9,4,55,0.5269255295852442,0.11471025977486081
10,243,10,0,10.001,9,4,56,0.5269255295852493,0.1147102597748619
10,243,10,0,10.001,9,4,57,0.5269255295852464,0.11471025977486166
10,243,10,0,10.001,9,4,58,0.5269255295852446,0.11471025977486116
10,243,10,0,10.001,9,4,59,0.5269255295852437,0.11471025977486082
10,243,10,0,10.001,9,4,60,0.5269255295852473,0.11471025977486146
10,243,10,0,10.001,9,4,61,0.526925529585245,0.11471025977486118
10,243,10,0,10.001,9,4,62,0.5269255295852467,0.11471025977486148
10,243,10,0,10.001,9,4,63,0.5269255295852473,0.1147102597748617
10,243,10,0,10.001,9,4,64,0.5269255295852473,0.1147102597748618
10,243,10,0,10.001,9,4,65,0.5269255295852454,0.1147102597748614
10,243,10,0,10.001,9,4,66,0.526925529585245,0.11471025977486117
10,243,10,0,10.001,9,4,67,0.5269255295852481,0.11471025977486178
10,243,10,0,10.001,9,4,68,0.526925529585249,0.11471025977486218
10,243,10,0,10.001,9,4,69,0.5269255295852491,0.11471025977486236
10,243,10,0,10.001,9,4,70,0.5269255295852449,0.1147102597748615
10,243,10,0,10.001,9,4,71,0.5269255295852451,0.1147102597748612
10,243,10,0,10.001,9,4,72,0.5269255295852439,0.11471025977486084
10,243,10,0,10.001,9,4,73,0.5269255295852465,0.11471025977486128
10,243,10,0,10.001,9,4,74,0.5269255295852466,0.11471025977486149
10,243,10,0,10.001,9,4,75,0.5269255295852451,0.11471025977486121
10,243,10,0,10.001,9,4,76,0.5269255295852509,0.11471025977486238
10,243,10,0,10.001,9,4,77,0.5269255295852424,0.11471025977486095
10,243,10,0,10.001,9,4,78,0.5269255295852442,0.11471025977486081
10,243,10,0,10.001,9,4,79,0.5269255295852493,0.1147102597748619
10,243,10,0,10.001,9,4,80,0.5269255295852464,0.11471025977486166
10,243,10,0,10.001,9,4,81,0.5269255295852446,0.11471025977486116
10,243,10,0,10.001,9,4,82,0.5269255295852437,0.11471025977486082
10,243,10,0,10.001,9,4,83,0.5269255295852473,0.11471025977486146
10,243,10,0,10.001,9,4,84,0.526925529585245,0.11471025977486118
10,243,10,0,10.001,9,4,85,0.5269255295852467,0.11471025977486148
10,243,10,0,10.001,9,4,86,0.5269255295852473,0.1147102597748617
10,243,10,0,10.001,9,4,87,0.5269255295852473,0.1147102597748618
10,243,10,0,10.001,9,4,88,0.5269255295852454,0.1147102597748614
10,243,10,0,10.001,9,4,89,0.526925529585245,0.11471025977486117
10,243,10,0,10.001,9,4,90,0.5269255295852481,0.11471025977486178
10,243,10,0,10.001,9,4,91,0.526925529585249,0.11471025977486218
10,243,10,0,10.001,9,4,92,0.5269255295852491,0.11471025977486236
10,243,10,0,10.001,9,4,93,0.5269255295852449,0.1147102597748615
10,243,10,0,10.001,9,4,94,0.5269255295852451,0.1147102597748612
10,243,10,0,10.001,9,4,95,0.5269255295852439,0.11471025977486084
10,243,10,0,10.001,9,4,96,0.5269255295852465,0.11471025977486128
10,243,10,0,10.001,9,4,97,0.5269255295852466,0.11471025977486149
10,243,10,0,10.001,9,4,98,0.5269255295852451,0.11471025977486121
10,243,10,0,10.001,9,4,99,0.5269255295852509,0.11471025977486238
10,243,10,0,10.001,9,4,100,0.5269255295852424,0.11471025977486095
10,243,10,0,10.001,9,4,101,0.5269255295852442,0.11471025977486081
5,3,10,0,10.001,10,4,1,4.0e-6,1.0e-6
5,3,10,0,10.001,10,4,2,8.847360442424813,5.530099308247079e-7
5,3,10,0,10.001,10,4,3,8.847360244691316,3.0584235017997427e-7
5,3,10,0,10.001,10,4,4,8.847360135352469,1.6916857947315343e-7
5,3,10,0,10.001,10,4,5,8.847360074892423,9.35934557180438e-8
5,3,10,0,10.001,10,4,6,8.847360041460423,5.180343666320132e-8
5,3,10,0,10.001,10,4,7,8.847360022973861,2.869522814892907e-8
5,3,10,0,10.001,10,4,8,8.84736001275153,1.5917313298730548e-8
5,3,10,0,10.001,10,4,9,8.84736000709899,8.851637543273595e-9
5,3,10,0,10.001,10,4,10,8.847360003973362,4.944601490023462e-9
5,3,10,0,10.001,10,4,11,8.847360002245015,2.78416683796004e-9
5,3,10,0,10.001,10,4,12,8.847360001289308,1.5895328940286416e-9
5,3,10,0,10.001,10,4,13,8.84736000076084,9.289481088195441e-10
5,3,10,0,10.001,10,4,14,8.847360000468619,5.636711461418418e-10
5,3,10,0,10.001,10,4,15,8.847360000307033,3.6168759691746267e-10
5,3,10,0,10.001,10,4,16,8.847360000217678,2.4999877356243835e-10
5,3,10,0,10.001,10,4,17,8.84736000016827,1.8823932181094187e-10
5,3,10,0,10.001,10,4,18,8.847360000140949,1.5408881537572053e-10
5,3,10,0,10.001,10,4,19,8.847360000125844,1.3520495133999696e-10
5,3,10,0,10.001,10,4,20,8.84736000011749,1.2476292988422487e-10
5,3,10,0,10.001,10,4,21,8.847360000112872,1.1898890970080632e-10
5,3,10,0,10.001,10,4,22,8.847360000110319,1.1579610750059964e-10
5,3,10,0,10.001,10,4,23,8.847360000108905,1.1403061559620184e-10
5,3,10,0,10.001,10,4,24,8.847360000108125,1.1305436919287145e-10
5,3,10,0,10.001,10,4,25,8.847360000107692,1.1251454398175532e-10
5,3,10,0,10.001,10,4,26,8.847360000107454,1.1221604223305482e-10
5,3,10,0,10.001,10,4,27,8.847360000107322,1.1205098270611458e-10
5,3,10,0,10.001,10,4,28,8.84736000010725,1.1195971139010945e-10
5,3,10,0,10.001,10,4,29,8.847360000107205,1.1190924200321762e-10
5,3,10,0,10.001,10,4,30,8.847360000107187,1.1188133445104563e-10
5,3,10,0,10.001,10,4,31,8.847360000107173,1.1186590269099827e-10
5,3,10,0,10.001,10,4,32,8.847360000107166,1.1185736954496366e-10
5,3,10,0,10.001,10,4,33,8.847360000107164,1.1185265105653308e-10
5,3,10,0,10.001,10,4,34,8.84736000010716,1.118500419211709e-10
5,3,10,0,10.001,10,4,35,8.84736000010716,1.1184859917368108e-10
5,3,10,0,10.001,10,4,36,8.847360000107159,1.118478013920293e-10
5,3,10,0,10.001,10,4,37,8.84736000010716,1.118473602506872e-10
5,3,10,0,10.001,10,4,38,8.847360000107157,1.1184711631717085e-10
5,3,10,0,10.001,10,4,39,8.847360000107157,1.1184698143169367e-10
5,3,10,0,10.001,10,4,40,8.847360000107159,1.1184690684542001e-10
5,3,10,0,10.001,10,4,41,8.847360000107159,1.1184686560219426e-10
5,3,10,0,10.001,10,4,42,8.847360000107155,1.1184684279634004e-10
5,3,10,0,10.001,10,4,43,8.847360000107157,1.1184683018561491e-10
5,3,10,0,10.001,10,4,44,8.847360000107157,1.1184682321238841e-10
5,3,10,0,10.001,10,4,45,8.847360000107157,1.1184681935647306e-10
5,3,10,0,10.001,10,4,46,8.847360000107157,1.1184681722430615e-10
5,3,10,0,10.001,10,4,47,8.847360000107157,1.1184681604530303e-10
5,3,10,0,10.001,10,4,48,8.847360000107157,1.1184681539336142e-10
5,3,10,0,10.001,10,4,49,8.847360000107157,1.1184681503286393e-10
5,3,10,0,10.001,10,4,50,8.847360000107157,1.1184681483352327e-10
5,3,10,0,10.001,10,4,51,8.847360000107157,1.1184681472329587e-10
5,3,10,0,10.001,10,4,52,8.847360000107157,1.1184681466234442e-10
5,3,10,0,10.001,10,4,53,8.847360000107157,1.1184681462864072e-10
5,3,10,0,10.001,10,4,54,8.847360000107157,1.1184681461000396e-10
5,3,10,0,10.001,10,4,55,8.847360000107157,1.1184681459969846e-10
5,3,10,0,10.001,10,4,56,8.847360000107157,1.1184681459399991e-10
5,3,10,0,10.001,10,4,57,8.847360000107157,1.1184681459084885e-10
5,3,10,0,10.001,10,4,58,8.847360000107157,1.1184681458910644e-10
5,3,10,0,10.001,10,4,59,8.847360000107157,1.1184681458814296e-10
5,3,10,0,10.001,10,4,60,8.847360000107157,1.1184681458761034e-10
5,3,10,0,10.001,10,4,61,8.847360000107157,1.1184681458731569e-10
5,3,10,0,10.001,10,4,62,8.847360000107157,1.1184681458715287e-10
5,3,10,0,10.001,10,4,63,8.847360000107157,1.1184681458706279e-10
5,3,10,0,10.001,10,4,64,8.847360000107157,1.1184681458701291e-10
5,3,10,0,10.001,10,4,65,8.847360000107157,1.1184681458698545e-10
5,3,10,0,10.001,10,4,66,8.847360000107157,1.1184681458697029e-10
5,3,10,0,10.001,10,4,67,8.847360000107157,1.1184681458696194e-10
5,3,10,0,10.001,10,4,68,8.847360000107157,1.1184681458695732e-10
5,3,10,0,10.001,10,4,69,8.847360000107157,1.1184681458695467e-10
5,3,10,0,10.001,10,4,70,8.847360000107157,1.1184681458695315e-10
5,3,10,0,10.001,10,4,71,8.847360000107157,1.1184681458695227e-10
5,3,10,0,10.001,10,4,72,8.847360000107157,1.1184681458695183e-10
5,3,10,0,10.001,10,4,73,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,74,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,75,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,76,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,77,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,78,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,79,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,80,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,81,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,82,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,83,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,84,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,85,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,86,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,87,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,88,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,89,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,90,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,91,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,92,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,93,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,94,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,95,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,96,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,97,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,98,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,99,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,100,8.847360000107157,1.1184681458695161e-10
5,3,10,0,10.001,10,4,101,8.847360000107157,1.1184681458695161e-10
10,3,10,0,10.001,10,4,1,4.0e-6,1.0e-6
10,3,10,0,10.001,10,4,2,9.70299011762661,2.9407997621059745e-7
10,3,10,0,10.001,10,4,3,9.702990034602209,8.651833334171817e-8
10,3,10,0,10.001,10,4,4,9.702990010190492,2.5488985372067827e-8
10,3,10,0,10.001,10,4,5,9.70299000301271,7.544526352763074e-9
10,3,10,0,10.001,10,4,6,9.702990000902226,2.2683170819286776e-9
10,3,10,0,10.001,10,4,7,9.702990000281682,7.16953271410542e-10
10,3,10,0,10.001,10,4,8,9.702990000099224,2.608057703595478e-10
10,3,10,0,10.001,10,4,9,9.702990000045574,1.2668472064953306e-10
10,3,10,0,10.001,10,4,10,9.702990000029798,8.724910840847598e-11
10,3,10,0,10.001,10,4,11,9.702990000025162,7.565385534259798e-11
10,3,10,0,10.001,10,4,12,9.702990000023798,7.224450308402366e-11
10,3,10,0,10.001,10,4,13,9.702990000023394,7.124205123954725e-11
10,3,10,0,10.001,10,4,14,9.70299000002328,7.094730032374878e-11
10,3,10,0,10.001,10,4,15,9.702990000023242,7.086063471198622e-11
10,3,10,0,10.001,10,4,16,9.702990000023233,7.083515242216253e-11
10,3,10,0,10.001,10,4,17,9.702990000023231,7.082765986448647e-11
10,3,10,0,10.001,10,4,18,9.70299000002323,7.082545682775326e-11
10,3,10,0,10.001,10,4,19,9.702990000023227,7.082480906886263e-11
10,3,10,0,10.001,10,4,20,9.702990000023227,7.082461860831603e-11
10,3,10,0,10.001,10,4,21,9.70299000002323,7.08245626072015e-11
10,3,10,0,10.001,10,4,22,9.70299000002323,7.08245461411938e-11
10,3,10,0,10.001,10,4,23,9.70299000002323,7.082454129969357e-11
10,3,10,0,10.001,10,4,24,9.70299000002323,7.082453987614725e-11
10,3,10,0,10.001,10,4,25,9.70299000002323,7.082453945758191e-11
10,3,10,0,10.001,10,4,26,9.70299000002323,7.082453933451119e-11
10,3,10,0,10.001,10,4,27,9.70299000002323,7.082453929832469e-11
10,3,10,0,10.001,10,4,28,9.70299000002323,7.082453928768473e-11
10,3,10,0,10.001,10,4,29,9.70299000002323,7.082453928455627e-11
10,3,10,0,10.001,10,4,30,9.70299000002323,7.082453928363642e-11
10,3,10,0,10.001,10,4,31,9.70299000002323,7.082453928336594e-11
10,3,10,0,10.001,10,4,32,9.70299000002323,7.08245392832864e-11
10,3,10,0,10.001,10,4,33,9.70299000002323,7.082453928326302e-11
10,3,10,0,10.001,10,4,34,9.70299000002323,7.082453928325615e-11
10,3,10,0,10.001,10,4,35,9.70299000002323,7.082453928325416e-11
10,3,10,0,10.001,10,4,36,9.70299000002323,7.082453928325356e-11
10,3,10,0,10.001,10,4,37,9.70299000002323,7.08245392832534e-11
10,3,10,0,10.001,10,4,38,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,39,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,40,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,41,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,42,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,43,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,44,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,45,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,46,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,47,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,48,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,49,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,50,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,51,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,52,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,53,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,54,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,55,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,56,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,57,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,58,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,59,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,60,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,61,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,62,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,63,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,64,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,65,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,66,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,67,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,68,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,69,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,70,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,71,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,72,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,73,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,74,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,75,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,76,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,77,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,78,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,79,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,80,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,81,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,82,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,83,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,84,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,85,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,86,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,87,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,88,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,89,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,90,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,91,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,92,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,93,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,94,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,95,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,96,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,97,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,98,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,99,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,100,9.70299000002323,7.082453928325333e-11
10,3,10,0,10.001,10,4,101,9.70299000002323,7.082453928325333e-11
5,9,10,0,10.001,10,4,1,4.0e-6,1.0e-6
5,9,10,0,10.001,10,4,2,6.925340997191438,1.298550592790704e-6
5,9,10,0,10.001,10,4,3,6.925341307320506,1.6862184628042297e-6
5,9,10,0,10.001,10,4,4,6.925341710020861,2.189604922269631e-6
5,9,10,0,10.001,10,4,5,6.925342232923339,2.843251598401665e-6
5,9,10,0,10.001,10,4,6,6.925342911905385,3.692010483372319e-6
5,9,10,0,10.001,10,4,7,6.925343793551824,4.794121348404125e-6
5,9,10,0,10.001,10,4,8,6.925344938349582,6.22520760331216e-6
5,9,10,0,10.001,10,4,9,6.925346424835083,8.08346464438474e-6
5,9,10,0,10.001,10,4,10,6.925348354977984,1.0496396457278782e-5
5,9,10,0,10.001,10,4,11,6.925350861169144,1.3629562306290348e-5
5,9,10,0,10.001,10,4,12,6.925354115289855,1.769793297586518e-5
5,9,10,0,10.001,10,4,13,6.925358340480265,2.2980634596014016e-5
5,9,10,0,10.001,10,4,14,6.925363826407381,2.9840089693671285e-5
5,9,10,0,10.001,10,4,15,6.925370949067982,3.874686542426701e-5
5,9,10,0,10.001,10,4,16,6.925380196464803,5.031192816184963e-5
5,9,10,0,10.001,10,4,17,6.925392201882985,6.532850780079667e-5
5,9,10,0,10.001,10,4,18,6.925407786991735,8.482642771543813e-5
5,9,10,0,10.001,10,4,19,6.925428017629965,0.00011014260021567906
5,9,10,0,10.001,10,4,20,6.92545427593764,0.0001430124772331242
5,9,10,0,10.001,10,4,21,6.925488353502277,0.0001856886512717158
5,9,10,0,10.001,10,4,22,6.925532571440749,0.00024109460972035907
5,9,10,0,10.001,10,4,23,6.9255899348626295,0.00031302396526608766
5,9,10,0,10.001,10,4,24,6.925664330979852,0.00040639844990073356
5,9,10,0,10.001,10,4,25,6.925760782214093,0.0005276017302792859
5,9,10,0,10.001,10,4,26,6.925885767905316,0.0006849108645060729
5,9,10,0,10.001,10,4,27,6.926047630385475,0.0008890531807720823
5,9,10,0,10.001,10,4,28,6.926257082719366,0.0011539237238523588
5,9,10,0,10.001,10,4,29,6.926527835316319,0.0014975073556506228
5,9,10,0,10.001,10,4,30,6.926877355047038,0.0019430601666208427
5,9,10,0,10.001,10,4,31,6.927327760259435,0.0025206168607927563
5,9,10,0,10.001,10,4,32,6.927906832761076,0.003268903532314065
5,9,10,0,10.001,10,4,33,6.928649084527971,0.004237747176596719
5,9,10,0,10.001,10,4,34,6.929596738444648,0.005491081249016557
5,9,10,0,10.001,10,4,35,6.930800347080796,0.007110644910707596
5,9,10,0,10.001,10,4,36,6.932318549839782,0.009200452529664406
5,9,10,0,10.001,10,4,37,6.934216114551401,0.011892053652114156
5,9,10,0,10.001,10,4,38,6.936558875952023,0.015350487529387374
5,9,10,0,10.001,10,4,39,6.939403431971939,0.019780625074247802
5,9,10,0,10.001,10,4,40,6.942778504588762,0.02543323871814858
5,9,10,0,10.001,10,4,41,6.946653876313255,0.03260959656941231
5,9,10,0,10.001,10,4,42,6.950892247083387,0.041662607365961786
5,9,10,0,10.001,10,4,43,6.955180233755764,0.05299157579173683
5,9,10,0,10.001,10,4,44,6.958938816122398,0.0670266400124763
5,9,10,0,10.001,10,4,45,6.961223170739022,0.0841983975863621
5,9,10,0,10.001,10,4,46,6.96063878281218,0.10488889421088983
5,9,10,0,10.001,10,4,47,6.955323127892778,0.12936317266668249
5,9,10,0,10.001,10,4,48,6.94305997288942,0.15768691054630132
5,9,10,0,10.001,10,4,49,6.92158555545652,0.18964501238797912
5,9,10,0,10.001,10,4,50,6.889088702119616,0.22468540812106896
5,9,10,0,10.001,10,4,51,6.844798454580061,0.26191575730784594
5,9,10,0,10.001,10,4,52,6.789442283764252,0.3001718328098209
5,9,10,0,10.001,10,4,53,6.725338056897902,0.3381539035222935
5,9,10,0,10.001,10,4,54,6.656014823566713,0.3746001604444347
5,9,10,0,10.001,10,4,55,6.585484606262654,0.4084495564620045
5,9,10,0,10.001,10,4,56,6.517453896007284,0.4389512186018447
5,9,10,0,10.001,10,4,57,6.454753933768976,0.46570073770252246
5,9,10,0,10.001,10,4,58,6.399114799543878,0.4886107360578937
5,9,10,0,10.001,10,4,59,6.351238936823087,0.5078403236754759
5,9,10,0,10.001,10,4,60,6.3110429156630286,0.5237109714291479
5,9,10,0,10.001,10,4,61,6.277939963995066,0.536629283941156
5,9,10,0,10.001,10,4,62,6.251084277290479,0.5470271127644474
5,9,10,0,10.001,10,4,63,6.229547496800013,0.555321242217031
5,9,10,0,10.001,10,4,64,6.2124289853305665,0.5618901156916146
5,9,10,0,10.001,10,4,65,6.198914677178756,0.5670632759644304
5,9,10,0,10.001,10,4,66,6.188301214968334,0.5711192180965698
5,9,10,0,10.001,10,4,67,6.179999152324762,0.5742881846021113
5,9,10,0,10.001,10,4,68,6.173524957403628,0.5767574370362742
5,9,10,0,10.001,10,4,69,6.168488026954789,0.5786774157825159
5,9,10,0,10.001,10,4,70,6.164576347364653,0.5801678576250454
5,9,10,0,10.001,10,4,71,6.161542743029715,0.5813233872232063
5,9,10,0,10.001,10,4,72,6.159192613370016,0.5822183787845481
5,9,10,0,10.001,10,4,73,6.1573734633772865,0.5829110470880321
5,9,10,0,10.001,10,4,74,6.155966214658801,0.5834468131741727
5,9,10,0,10.001,10,4,75,6.154878132140732,0.5838610291074097
5,9,10,0,10.001,10,4,76,6.154037144015093,0.5841811581549115
5,9,10,0,10.001,10,4,77,6.153387325237026,0.5844285041624355
5,9,10,0,10.001,10,4,78,6.152885332132837,0.5846195744734792
5,9,10,0,10.001,10,4,79,6.15249760294382,0.5847671488062437
5,9,10,0,10.001,10,4,80,6.152198168626721,0.5848811144251763
5,9,10,0,10.001,10,4,81,6.151966946097479,0.584969116866702
5,9,10,0,10.001,10,4,82,6.151788410679953,0.5850370658616579
5,9,10,0,10.001,10,4,83,6.151650565330603,0.5850895280280117
5,9,10,0,10.001,10,4,84,6.151544141374233,0.5851300312897635
5,9,10,0,10.001,10,4,85,6.151461979394451,0.5851613006356282
5,9,10,0,10.001,10,4,86,6.151398550052393,0.5851854405668492
5,9,10,0,10.001,10,4,87,6.151349583434,0.5852040762077082
5,9,10,0,10.001,10,4,88,6.151311782480044,0.5852184623961143
5,9,10,0,10.001,10,4,89,6.151282601504697,0.585229567991185
5,9,10,0,10.001,10,4,90,6.151260075066808,0.5852381410108033
5,9,10,0,10.001,10,4,91,6.151242685774736,0.5852447589478267
5,9,10,0,10.001,10,4,92,6.151229262183949,0.5852498676312972
5,9,10,0,10.001,10,4,93,6.151218899947025,0.5852538112368594
5,9,10,0,10.001,10,4,94,6.1512109009267935,0.585256855460032
5,9,10,0,10.001,10,4,95,6.151204726183776,0.5852592054087153
5,9,10,0,10.001,10,4,96,6.151199959678643,0.585261019417561
5,9,10,0,10.001,10,4,97,6.151196280248721,0.5852624197132493
5,9,10,0,10.001,10,4,98,6.151193439973263,0.5852635006482632
5,9,10,0,10.001,10,4,99,6.151191247471421,0.5852643350573367
5,9,10,0,10.001,10,4,100,6.151189555008565,0.5852649791645201
5,9,10,0,10.001,10,4,101,6.151188248542677,0.5852654763712857
10,9,10,0,10.001,10,4,1,4.0e-6,1.0e-6
10,9,10,0,10.001,10,4,2,9.135172807064539,8.305199564673195e-7
10,9,10,0,10.001,10,4,3,9.135172750766293,6.897719098766008e-7
10,9,10,0,10.001,10,4,4,9.135172704012167,5.72884905409039e-7
10,9,10,0,10.001,10,4,5,9.135172665184172,4.7581376813852925e-7
10,9,10,0,10.001,10,4,6,9.13517263293863,3.951991062642116e-7
10,9,10,0,10.001,10,4,7,9.13517260615963,3.282510487355679e-7
